,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"17135,63","-5975,0","7990,02","19150,65","19183,49","32,84","106,49",0
10,2,"19183,49","-6310,0","7021,06","19894,55","19852,62","-41,93","88,07",0
11,3,"19852,62","-5855,0","7068,29","21065,91","21015,88","-50,03","36,94",0
12,4,"21015,88","-5995,0","5991,07","21011,95","21025,1","13,15","-10,55",0
13,5,"21025,1","-6045,0","6914,83","21894,93","21927,46","32,53","-67,99",0
14,6,"21927,46","-5875,0","7572,64","23625,1","23764,49","139,39","-24,3",0
15,7,"23764,49","-5635,0","4310,18","22439,67","22459,86","20,19","33,26",0
16,8,"22459,86","-5900,0","8340,59","24900,45","24910,3","9,85","100,02",0
17,9,"24910,3","-5870,0","5519,3","24559,6","24480,57","-79,03","-3,2",0
18,10,"24480,57","-5755,0","2413,6","21139,17","21166,45","27,28","104,24",0
19,11,"21166,45","-5905,0","6932,15","22193,6","22290,86","97,26","168,66",0
20,12,"22290,86","-5645,0","5892,38","22538,24","22656,83","118,59","329,18",0
21,13,"22656,83","-6260,0","5710,28","22107,11","22172,78","65,67","444,88",0
22,14,"22172,78","-6075,0","5795,38","21893,16","21797,87","-95,29","336,44",0
23,15,"21797,87","-6085,0","5912,26","21625,13","21720,1","94,97","398,88",0
24,16,"21720,1","-6200,0","4400,0","19920,1","19969,91","49,81","309,3",0
25,17,"19969,91","-5855,0","6645,52","20760,43","20844,9","84,47","373,58",0
26,18,"20844,9","-6490,0","5913,1","20268,0","20342,35","74,35","438,08",0
27,19,"20342,35","-6140,0","8030,25","22232,6","22206,82","-25,78","491,33",0
28,20,"22206,82","-6110,0","6813,16","22909,98","22955,57","45,59","509,64",0
29,21,"22955,57","-6165,0","6168,87","22959,44","23002,57","43,13","455,51",0
30,22,"23002,57","-6430,0","6666,38","23238,95","23298,68","59,73","396,65",0
31,23,"23298,68","-6240,0","6600,17","23658,85","23702,91","44,06","375,04",0
32,24,"23702,91","-5995,0","5876,7","23584,61","23599,13","14,52","484,85",0
33,25,"23599,13","-6000,0","3643,98","21243,11","21218,78","-24,33","365,55",0
34,26,"21218,78","-5910,0","7370,23","22679,01","22700,78","21,77","337,51",0
35,27,"22700,78","-6250,0","5989,53","22440,31","22441,53","1,22","254,26",0
36,28,"22441,53","-6090,0","5996,04","22347,57","22341,49","-6,08","173,83",0
37,29,"22341,49","-6045,0","7004,09","23300,58","23376,54","75,96","275,57",0
38,30,"23376,54","-6130,0","5219,99","22466,53","22417,33","-49,2","180,78",0
39,31,"22417,33","-5870,0","4469,69","21017,02","21014,7","-2,32","135,33",0
40,32,"21014,7","-5875,0","6926,16","22065,86","22137,16","71,3","146,9",0
41,33,"22137,16","-5855,0","6759,84","23042,0","22935,98","-106,02","-3,18",0
42,34,"22935,98","-6110,0","4223,55","21049,53","21043,65","-5,88","-23,58",0
43,35,"21043,65","-5855,0","9580,55","24769,2","24800,87","31,67","32,42",0
44,36,"24800,87","-5860,0","5169,26","24110,13","24144,05","33,92","44,57",0
45,37,"24144,05","-6070,0","2806,87","20880,92","20914,72","33,8","77,15",0
46,38,"20914,72","-6015,0","6007,46","20907,18","20928,43","21,25","104,48",0
47,39,"20928,43","-6105,0","6852,56","21675,99","21807,21","131,22","159,74",0
48,40,"21807,21","-6290,0","6043,31","21560,52","21501,65","-58,87","150,07",0
49,41,"21501,65","-6045,0","6905,38","22362,03","22349,23","-12,8","139,59",0
50,42,"22349,23","-5540,0","6799,8","23609,03","23565,19","-43,84","24,45",0
51,43,"23565,19","-6230,0","5748,39","23083,58","23064,65","-18,93","111,54",0
52,44,"23064,65","-5850,0","3729,32","20943,97","20917,41","-26,56","90,86",0
53,45,"20917,41","-5785,0","7618,73","22751,14","22845,82","94,68","153,87",0
54,46,"22845,82","-5780,0","6000,79","23066,61","23116,41","49,8","169,75",0
55,47,"23116,41","-5805,0","4070,17","21381,58","21342,22","-39,36","96,59",0
56,48,"21342,22","-6045,0","6545,58","21842,8","21825,45","-17,35","57,99",0
57,49,"21825,45","-6180,0","6143,28","21788,73","21829,83","41,1","-32,13",0
58,50,"21829,83","-6135,0","7306,05","23000,88","23001,92","1,04","27,78",0
59,51,"23001,92","-6220,0","6096,81","22878,73","22814,35","-64,38","-23,8",0
60,52,"22814,35","-6135,0","6019,99","22699,34","22694,97","-4,37","15,67",0
61,53,"22694,97","-6305,0","5886,87","22276,84","22283,76","6,92","41,52",0
62,54,"22283,76","-5800,0","4048,28","20532,04","20492,75","-39,29","28,79",0
63,55,"20492,75","-5980,0","9200,04","23712,79","23641,08","-71,71","-137,6",0
64,56,"23641,08","-6065,0","4460,11","22036,19","22096,03","59,84","-127,56",0
65,57,"22096,03","-5915,0","5059,47","21240,5","21251,94","11,44","-76,76",0
66,58,"21251,94","-6040,0","8031,49","23243,43","23140,43","-103,0","-162,41",0
67,59,"23140,43","-6020,0","7571,74","24692,17","24708,43","16,26","-187,25",0
68,60,"24708,43","-5905,0","3431,28","22234,71","22274,29","39,58","-148,71",0
69,61,"22274,29","-5845,0","5298,69","21727,98","21719,08","-8,9","-93,23",0
70,62,"21719,08","-5990,0","6682,98","22412,06","22477,39","65,33","-23,53",0
71,63,"22477,39","-6105,0","3823,82","20196,21","20223,09","26,88","-3,57",0
72,64,"20223,09","-6285,0","7549,47","21487,56","21463,1","-24,46","11,26",0
73,65,"21463,1","-6005,0","5609,58","21067,68","21028,58","-39,1","43,87",0
74,66,"21028,58","-6320,0","7367,52","22076,1","22160,14","84,04","68,07",0
75,67,"22160,14","-5775,0","3780,37","20165,51","20122,02","-43,49","13,14",0
76,68,"20122,02","-5905,0","6639,67","20856,69","20795,74","-60,95","55,19",0
77,69,"20795,74","-5590,0","7084,84","22290,58","22201,79","-88,79","-49,86",0
78,70,"22201,79","-6020,0","3942,31","20124,1","20186,62","62,52","-26,92",0
79,71,"20186,62","-5645,0","6973,63","21515,25","21561,04","45,79","27,77",0
80,72,"21561,04","-6090,0","4507,59","19978,63","19925,18","-53,45","-91,01",0
81,73,"19925,18","-6040,0","9493,87","23379,05","23428,23","49,18","-68,71",0
82,74,"23428,23","-5815,0","4974,38","22587,61","22579,46","-8,15","-52,4",0
83,75,"22579,46","-5880,0","5541,75","22241,21","22316,07","74,86","61,56",0
84,76,"22316,07","-5830,0","5966,15","22452,22","22453,02","0,8","-21,68",0
85,77,"22453,02","-6050,0","6436,79","22839,81","22801,22","-38,59","-16,78",0
86,78,"22801,22","-6300,0","5948,92","22450,14","22416,42","-33,72","10,45",0
87,79,"22416,42","-5695,0","3160,61","19882,03","19969,77","87,74","186,98",0
88,80,"19969,77","-6005,0","10024,69","23989,46","23886,14","-103,32","21,14",0
89,81,"23886,14","-5780,0","5644,5","23750,64","23754,34","3,7","-20,95",0
90,82,"23754,34","-6125,0","5875,23","23504,57","23578,48","73,91","106,41",0
91,83,"23578,48","-6100,0","3882,08","21360,56","21411,3","50,74","107,97",0
92,84,"21411,3","-6390,0","6888,34","21909,64","21918,42","8,78","124,9",0
93,85,"21918,42","-5860,0","6024,63","22083,05","22035,45","-47,6","2,44",0
94,86,"22035,45","-6000,0","7895,81","23931,26","24060,05","128,79","130,43",0
95,87,"24060,05","-6190,0","6219,1","24089,15","24135,93","46,78","215,8",0
96,88,"24135,93","-6220,0","2723,16","20639,09","20661,51","22,42","271,94",0
97,89,"20661,51","-5825,0","6618,6","21455,11","21403,55","-51,56","132,64",0
98,90,"21403,55","-6220,0","8569,18","23752,73","23683,48","-69,25","166,71",0
