,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"12858,53","-6005,0","6028,71","12882,24","12839,43","-42,81","67,14",0
10,2,"12839,43","-5925,0","7060,68","13975,11","13920,05","-55,06","3,95",0
11,3,"13920,05","-6450,0","11910,17","19380,22","19446,63","66,41","-28,04",0
12,4,"19446,63","-6495,0","7059,14","20010,77","19951,08","-59,69","-92,41",0
13,5,"19951,08","-6300,0","7021,46","20672,54","20708,94","36,4","-130,33",0
14,6,"20708,94","-6335,0","8884,24","23258,18","23247,19","-10,99","-125,34",0
15,7,"23247,19","-6165,0","3893,48","20975,67","20933,17","-42,5","-175,76",0
16,8,"20933,17","-6075,0","6979,66","21837,83","21801,98","-35,85","-198,37",0
17,9,"21801,98","-5940,0","6031,12","21893,1","21888,5","-4,6","-79,77",0
18,10,"21888,5","-5760,0","4350,89","20479,39","20531,67","52,28","-96,41",0
19,11,"20531,67","-6245,0","6593,31","20879,98","20897,98","18,0","-35,6",0
20,12,"20897,98","-5870,0","8900,9","23928,88","24040,43","111,55","131,01",0
21,13,"24040,43","-6180,0","3476,98","21337,41","21354,84","17,43","82,03",0
22,14,"21354,84","-6220,0","9100,41","24235,25","24118,8","-116,45","25,27",0
23,15,"24118,8","-6160,0","2827,65","20786,45","20816,98","30,53","19,4",0
24,16,"20816,98","-6140,0","6762,37","21439,35","21487,87","48,52","78,91",0
25,17,"21487,87","-6170,0","8405,29","23723,16","23767,23","44,07","165,48",0
26,18,"23767,23","-6190,0","6705,84","24283,07","24296,91","13,84","215,17",0
27,19,"24296,91","-5780,0","3806,08","22322,99","22375,24","52,25","272,02",0
28,20,"22375,24","-5870,0","5847,11","22352,35","22323,82","-28,53","191,21",0
29,21,"22323,82","-6315,0","6595,42","22604,24","22674,64","70,4","243,61",0
30,22,"22674,64","-6145,0","6864,0","23393,64","23375,38","-18,26","113,8",0
31,23,"23375,38","-6150,0","7349,88","24575,26","24519,53","-55,73","40,64",0
32,24,"24519,53","-5750,0","3057,86","21827,39","21810,38","-17,01","140,08",0
33,25,"21810,38","-6330,0","6275,71","21756,09","21730,47","-25,62","83,93",0
34,26,"21730,47","-6065,0","7033,12","22698,59","22685,87","-12,72","22,69",0
35,27,"22685,87","-5860,0","6382,41","23208,28","23446,35","238,07","216,69",0
36,28,"23446,35","-6300,0","6363,36","23509,71","23544,42","34,71","237,56",0
37,29,"23544,42","-6085,0","6237,15","23696,57","23694,92","-1,65","183,66",0
38,30,"23694,92","-5780,0","5673,16","23588,08","23552,48","-35,6","176,59",0
39,31,"23552,48","-6110,0","3682,05","21124,53","21126,34","1,81","108,0",0
40,32,"21126,34","-6290,0","9799,11","24635,45","24684,13","48,68","174,94",0
41,33,"24684,13","-5700,0","5549,14","24533,27","24530,59","-2,68","227,99",0
42,34,"24530,59","-6290,0","3592,2","21832,79","21884,33","51,54","296,54",0
43,35,"21884,33","-5955,0","7058,61","22987,94","22992,9","4,96","327,12",0
44,36,"22992,9","-5665,0","5323,32","22651,22","22646,32","-4,9","334,94",0
45,37,"22646,32","-6150,0","2970,5","19466,82","19537,9","71,08","167,95",0
