,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"14034,89","-5705,0","7013,6","15343,49","15323,45","-20,04","228,67",0
10,2,"15323,45","-5970,0","7633,39","16986,84","16980,09","-6,75","138,05",0
11,3,"16980,09","-6250,0","4594,55","15324,64","15342,95","18,31","91,74",0
12,4,"15342,95","-6375,0","7716,89","16684,84","16706,73","21,89","36,45",0
13,5,"16706,73","-6020,0","7060,35","17747,08","17712,72","-34,36","101,33",0
14,6,"17712,72","-5750,0","7959,73","19922,45","19964,83","42,38","166,88",0
15,7,"19964,83","-6110,0","5741,99","19596,82","19561,62","-35,2","73,39",0
16,8,"19561,62","-6605,0","4234,47","17191,09","17229,1","38,01","61,34",0
17,9,"17229,1","-5895,0","8915,64","20249,74","20359,13","109,39","226,67",0
18,10,"20359,13","-6130,0","7018,54","21247,67","21222,87","-24,8","108,83",0
19,11,"21222,87","-6050,0","7736,82","22909,69","22894,1","-15,59","113,28",0
20,12,"22894,1","-5915,0","5707,96","22687,06","22802,11","115,05","235,08",0
21,13,"22802,11","-6060,0","7201,13","23943,24","23961,81","18,57","235,34",0
22,14,"23961,81","-6030,0","6161,33","24093,14","24210,91","117,77","331,22",0
23,15,"24210,91","-6295,0","3312,91","21228,82","21251,13","22,31","387,89",0
24,16,"21251,13","-6205,0","6146,81","21192,94","21123,4","-69,54","275,97",0
25,17,"21123,4","-6060,0","7040,62","22104,02","22070,13","-33,89","277,28",0
26,18,"22070,13","-6225,0","4599,48","20444,61","20516,16","71,55","310,82",0
27,19,"20516,16","-6040,0","7077,68","21553,84","21593,58","39,74","241,17",0
28,20,"21593,58","-5925,0","9005,74","24674,32","24651,15","-23,17","242,8",0
29,21,"24651,15","-6305,0","2345,03","20691,18","20728,09","36,91","295,3",0
30,22,"20728,09","-5945,0","7922,35","22705,44","22735,17","29,73","209,98",0
31,23,"22735,17","-6000,0","5146,68","21881,85","21968,69","86,84","278,25",0
32,24,"21968,69","-6235,0","6882,55","22616,24","22705,79","89,55","250,03",0
33,25,"22705,79","-5970,0","6159,07","22894,86","22920,62","25,76","253,48",0
34,26,"22920,62","-6340,0","4709,58","21290,2","21317,96","27,76","350,78",0
35,27,"21317,96","-5890,0","8347,44","23775,4","23709,39","-66,01","318,66",0
36,28,"23709,39","-6085,0","5803,95","23428,34","23463,2","34,86","281,97",0
37,29,"23463,2","-6000,0","5433,59","22896,79","22954,48","57,69","299,92",0
38,30,"22954,48","-5925,0","5985,88","23015,36","23047,26","31,9","354,99",0
39,31,"23047,26","-6200,0","5381,5","22228,76","22319,27","90,51","408,59",0
40,32,"22319,27","-5940,0","3595,42","19974,69","19992,49","17,8","396,66",0
41,33,"19992,49","-6395,0","10033,4","23630,89","23591,11","-39,78","270,04",0
42,34,"23591,11","-5895,0","5415,81","23111,92","23186,82","74,9","255,39",0
43,35,"23186,82","-6075,0","3356,94","20468,76","20531,5","62,74","292,37",0
44,36,"20531,5","-5950,0","6986,35","21567,85","21553,5","-14,35","250,26",0
45,37,"21553,5","-6195,0","3004,0","18362,5","18368,76","6,26","322,53",0
46,38,"18368,76","-5885,0","6979,1","19462,86","19462,58","-0,28","287,39",0
47,39,"19462,58","-5900,0","7043,36","20605,94","20570,23","-35,71","193,99",0
48,40,"20570,23","-5945,0","2947,23","17572,46","17653,67","81,21","243,3",0
49,41,"17653,67","-6285,0","8066,26","19434,93","19360,52","-74,41","78,38",0
50,42,"19360,52","-6555,0","7967,46","20772,98","20784,32","11,34","71,92",0
51,43,"20784,32","-5975,0","9090,83","23900,15","23903,59","3,44","115,14",0
52,44,"23903,59","-5875,0","5459,32","23487,91","23452,44","-35,47","4,77",0
53,45,"23452,44","-5970,0","5775,22","23257,66","23370,92","113,26","55,29",0
54,46,"23370,92","-5525,0","5168,83","23014,75","22959,65","-55,1","14,54",0
55,47,"22959,65","-5935,0","6002,06","23026,71","22980,09","-46,62","-38,34",0
56,48,"22980,09","-6075,0","4202,27","21107,36","21136,61","29,25","-8,81",0
57,49,"21136,61","-6230,0","9485,92","24392,53","24349,21","-43,32","-16,42",0
58,50,"24349,21","-5695,0","3536,8","22191,01","22200,89","9,88","-87,75",0
59,51,"22200,89","-6265,0","6155,89","22091,78","22005,23","-86,55","-99,89",0
60,52,"22005,23","-6340,0","6574,54","22239,77","22236,48","-3,29","-114,52",0
61,53,"22236,48","-6360,0","6598,05","22474,53","22460,76","-13,77","-131,73",0
62,54,"22460,76","-6185,0","8268,98","24544,74","24598,65","53,91","-42,35",0
63,55,"24598,65","-5840,0","3180,52","21939,17","22034,53","95,36","-60,25",0
64,56,"22034,53","-5530,0","7004,13","23508,66","23412,88","-95,78","-100,93",0
65,57,"23412,88","-5860,0","6193,65","23746,53","23824,29","77,76","23,45",0
66,58,"23824,29","-6175,0","3969,96","21619,25","21585,56","-33,69","-39,49",0
67,59,"21585,56","-6155,0","6597,24","22027,8","22049,48","21,68","25,51",0
68,60,"22049,48","-5900,0","6423,24","22572,72","22581,97","9,25","24,88",0
69,61,"22581,97","-6025,0","6261,01","22817,98","22897,68","79,7","191,13",0
70,62,"22897,68","-6160,0","5946,72","22684,4","22652,55","-31,85","162,57",0
71,63,"22652,55","-6350,0","5875,38","22177,93","22265,86","87,93","264,27",0
72,64,"22265,86","-5880,0","6722,52","23108,38","23130,19","21,81","232,17",0
73,65,"23130,19","-6185,0","6863,07","23808,26","23858,8","50,54","187,35",0
74,66,"23858,8","-5705,0","5556,51","23710,31","23697,61","-12,7","270,43",0
75,67,"23697,61","-5865,0","5263,62","23096,23","23116,55","20,32","212,99",0
76,68,"23116,55","-5840,0","4657,56","21934,11","21876,65","-57,46","189,22",0
77,69,"21876,65","-6400,0","6843,03","22319,68","22429,34","109,66","277,2",0
78,70,"22429,34","-5780,0","6533,72","23183,06","23224,6","41,54","309,49",0
79,71,"23224,6","-6335,0","4110,47","21000,07","20959,64","-40,43","189,36",0
80,72,"20959,64","-5995,0","6212,81","21177,45","21194,96","17,51","238,72",0
81,73,"21194,96","-5915,0","7497,39","22777,35","22703,85","-73,5","77,29",0
