,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"17175,65","-6040,0","11136,86","22272,51","22101,01","-171,5","117,87",0
10,2,"22101,01","-6095,0","7811,38","23817,39","23841,55","24,16","80,96",0
11,3,"23841,55","-5795,0","5900,6","23947,15","23854,38","-92,77","-48,54",0
12,4,"23854,38","-6225,0","5615,01","23244,39","23242,13","-2,26","-163,52",0
13,5,"23242,13","-6135,0","5285,63","22392,76","22344,19","-48,57","-203,4",0
14,6,"22344,19","-6190,0","6845,56","22999,75","22922,16","-77,59","-335,86",0
15,7,"22922,16","-5760,0","6065,08","23227,24","23211,62","-15,62","-359,7",0
16,8,"23211,62","-5985,0","6191,38","23418,0","23459,91","41,91","-327,69",0
17,9,"23459,91","-6385,0","6203,9","23278,81","23364,91","86,1","-228,82",0
18,10,"23364,91","-5805,0","5979,78","23539,69","23629,28","89,59","-166,55",0
19,11,"23629,28","-5770,0","4014,46","21873,74","21855,51","-18,23","-13,28",0
20,12,"21855,51","-6185,0","5825,58","21496,09","21484,85","-11,24","-48,68",0
21,13,"21484,85","-5915,0","7348,02","22917,87","22978,09","60,22","104,31",0
22,14,"22978,09","-6090,0","6924,36","23812,45","23860,77","48,32","154,89",0
23,15,"23860,77","-6090,0","3621,13","21391,9","21391,44","-0,46","203,0",0
24,16,"21391,44","-6420,0","5554,15","20525,59","20554,21","28,62","309,21",0
25,17,"20554,21","-6015,0","6946,98","21486,19","21460,95","-25,24","299,59",0
26,18,"21460,95","-6105,0","3579,05","18935,0","18945,84","10,84","268,52",0
27,19,"18945,84","-6400,0","7450,65","19996,49","19934,32","-62,17","120,25",0
28,20,"19934,32","-6030,0","6994,63","20898,95","20870,55","-28,4","2,26",0
29,21,"20870,55","-5795,0","5954,6","21030,15","21083,59","53,44","73,93",0
30,22,"21083,59","-5975,0","6089,32","21197,91","21125,24","-72,67","12,5",0
31,23,"21125,24","-6410,0","7019,6","21734,84","21741,2","6,36","-41,36",0
32,24,"21741,2","-6410,0","6998,75","22329,95","22319,02","-10,93","-100,61",0
33,25,"22319,02","-5955,0","6545,83","22909,85","22959,04","49,19","-50,96",0
34,26,"22959,04","-6125,0","5673,32","22507,36","22576,97","69,61","-9,97",0
35,27,"22576,97","-6240,0","6838,53","23175,5","23146,05","-29,45","-14,18",0
36,28,"23146,05","-5770,0","6514,91","23890,96","23897,57","6,61","-18,41",0
37,29,"23897,57","-5950,0","3200,11","21147,68","21112,52","-35,16","8,6",0
38,30,"21112,52","-5990,0","6489,04","21611,56","21668,76","57,2","94,2",0
39,31,"21668,76","-5575,0","6836,89","22930,65","22935,01","4,36","45,12",0
40,32,"22935,01","-5865,0","3918,31","20988,32","20943,51","-44,81","72,98",0
