,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"20388,69",-5835,"7842,45","22396,14","22260,62","-135,52","25,97",0
10,2,"22260,62",-6100,"6789,35","22949,97","22963,89","13,92","109,5",0
11,3,"22963,89",-5930,"6253,76","23287,65","23271,61","-16,04","93,98",0
12,4,"23271,61",-5955,"5609,17","22925,78","22939,5","13,72","-32,12",0
13,5,"22939,5",-6270,"4514,31","21183,81","21074,14","-109,67","-174,09",0
14,6,"21074,14",-6215,"6779,95","21639,09","21595,84","-43,25","-194,2",0
15,7,"21595,84",-5800,"6384,8","22180,64","22145,9","-34,74","-260,12",0
16,8,"22145,9",-6530,"5864,25","21480,15","21485,65","5,5","-302,48",0
17,9,"21485,65",-6320,"6898,76","22064,41","22035,04","-29,37","-258,01",0
18,10,"22035,04",-5720,"6325,07","22640,11","22528,31","-111,8","-447,25",0
19,11,"22528,31",-6295,"7039,89","23273,2","23297,56","24,36","-287,37",0
20,12,"23297,56",-5900,"6251,79","23649,35","23784,74","135,39","-165,9",0
21,13,"23784,74",-6025,"6286,24","24045,98","24036,91","-9,07","-158,93",0
22,14,"24036,91",-5985,"5150,88","23202,79","23245,91","43,12","-129,53",0
23,15,"23245,91",-5920,"2994,42","20320,33","20337,44","17,11","-2,75",0
24,16,"20337,44",-5880,"6981,75","21439,19","21491,96","52,77","93,27",0
25,17,"21491,96",-5840,"6230,38","21882,34","21926,17","43,83","171,84",0
26,18,"21926,17",-6660,"9511,94","24778,11","24786,98","8,87","175,21",0
27,19,"24786,98",-5780,"4132,06","23139,04","23114,6","-24,44","180,14",0
28,20,"23114,6",-5710,"3668,6","21073,2","21131,25","58,05","349,99",0
29,21,"21131,25",-6180,"6527,25","21478,5","21230,09","-248,41","77,22",1
30,22,"21230,09",-5805,"7288,74","22713,83","22291,12","-422,71","-480,88",1
31,23,"22291,12",-6065,"4499,22","20725,34","20312,6","-412,74","-884,55",1
32,24,"20312,6",-6060,"5547,05","19799,65","19408,43","-391,22","-1318,89",1
33,25,"19408,43",-6155,"9330,87","22584,3","22090,11","-494,19","-1830,19",1
34,26,"22090,11",-6530,"3504,18","19064,29","18630,01","-434,28","-2317,24",1
35,27,"18630,01",-6450,"7105,12","19285,13","18777,56","-507,57","-2868,64",1
36,28,"18777,56",-6080,"7088,4","19785,96","19285,62","-500,34","-3377,85",1
37,29,"19285,62",-6060,"6325,94","19551,56","19130,27","-421,29","-3774,7",1
38,30,"19130,27",-6315,"6619,2","19434,47","18951,29","-483,18","-4315,93",1
39,31,"18951,29",-5815,"6716,69","19852,98","19469,53","-383,45","-4450,97",1
40,32,"19469,53",-6190,"5989,29","19268,82","18913,52","-355,3","-4383,56",1
41,33,"18913,52",-6330,"5813,87","18397,39","17980,43","-416,96","-4387,78",1
42,34,"17980,43",-6100,"6063,38","17943,81","17440,32","-503,49","-4500,05",1
43,35,"17440,32",-5420,"5992,55","18012,87","17635,06","-377,81","-4383,67",1
44,36,"17635,06",-5590,"3168,21","15213,27","14791,7","-421,57","-4370,96",1
45,37,"14791,7",-6065,"7847,4","16574,1","16141,52","-432,58","-4295,97",1
46,38,"16141,52",-5650,"5712,83","16204,35","15855,69","-348,66","-4144,29",1
47,39,"15855,69",-6225,"5155,44","14786,13","14339,45","-446,68","-4169,68",1
48,40,"14339,45",-6080,"7888,58","16148,03","15763,84","-384,19","-4070,69",1
49,41,"15763,84",-6320,"2915,89","12359,73","11999,62","-360,11","-4047,35",1
50,42,"11999,62",-5975,"6660,48","12685,1","12376,58","-308,52","-4000,57",1
51,43,"12376,58",-6100,"6351,26","12627,84","12302,52","-325,32","-3908,93",1
52,44,"12302,52",-5870,"6251,24","12683,76","12293,03","-390,73","-3796,17",1
53,45,"12293,03",-6070,"6258,55","12481,58","12108,69","-372,89","-3791,25",1
54,46,"12108,69",-6015,"6790,18","12883,87","12464,49","-419,38","-3789,06",1
55,47,"12464,49",-6265,"6465,48","12664,97","12406,94","-258,03","-3614,51",1
56,48,"12406,94",-6115,"5074,49","11366,43","11053,58","-312,85","-3578,7",1
57,49,"11053,58",-5895,"7717,75","12876,33","12556,46","-319,87","-3451,89",1
58,50,"12556,46",-5975,"5502,08","12083,54","11735,89","-347,65","-3415,35",1
