,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"22885,09",-5990,"4490,79","21385,88","21444,09","58,21","98,21",0
10,2,"21444,09",-5905,"6768,69","22307,78","22260,23","-47,55","-92,9",0
11,3,"22260,23",-5890,"5987,24","22357,47","22320,62","-36,85","-0,24",0
12,4,"22320,62",-5905,"7445,8","23861,42","23968,59","107,17","56,7",0
13,5,"23968,59",-6130,"3333,66","21172,25","21283,0","110,75","16,22",0
14,6,"21283,0",-5705,"6956,82","22534,82","22478,33","-56,49","-39,15",0
15,7,"22478,33",-6090,"8238,42","24626,75","24541,19","-85,56","-187,92",0
16,8,"24541,19",-6425,"2925,85","21042,04","21036,18","-5,86","-194,89",0
17,9,"21036,18",-6170,"6541,41","21407,59","21490,47","82,88","3,22",0
18,10,"21490,47",-5840,"5894,98","21545,45","21612,42","66,97","193,67",0
19,11,"21612,42",-6300,"6901,98","22214,4","22229,62","15,22","150,68",0
20,12,"22229,62",-6195,"6266,37","22300,99","22238,89","-62,1","136,13",0
21,13,"22238,89",-6140,"6842,7","22941,59","22928,17","-13,42","159,56",0
22,14,"22928,17",-6220,"8146,88","24855,05","24935,54","80,49","132,88",0
23,15,"24935,54",-6085,"3046,57","21897,11","21876,28","-20,83","1,3",0
24,16,"21876,28",-6485,"5928,51","21319,79","21384,6","64,81","122,6",0
25,17,"21384,6",-6115,"6705,49","21975,09","22000,71","25,62","233,78",0
26,18,"22000,71",-6120,"6210,65","22091,36","22107,89","16,53","256,17",0
27,19,"22107,89",-6330,"4583,48","20361,37","20403,56","42,19","215,48",0
28,20,"20403,56",-5905,"7072,64","21571,2","21648,56","77,36","225,87",0
29,21,"21648,56",-6070,"6436,27","22014,83","21819,77","-195,06","15,59",1
30,22,"21819,77",-5945,"5606,77","21481,54","21084,81","-396,73","-319,04",1
31,23,"21084,81",-6640,"6885,0","21329,81","20943,54","-386,27","-691,89",1
32,24,"20943,54",-6085,"4856,21","19714,75","19310,32","-404,43","-1176,81",1
33,25,"19310,32",-5900,"6235,14","19645,46","19196,25","-449,21","-1605,19",1
34,26,"19196,25",-5975,"6519,19","19740,44","19406,28","-334,16","-2004,16",1
35,27,"19406,28",-6245,"7068,31","20229,59","19867,92","-361,67","-2391,45",1
36,28,"19867,92",-5945,"7870,54","21793,46","21351,3","-442,16","-2850,14",1
37,29,"21351,3",-5775,"3544,64","19120,94","18701,7","-419,24","-3311,57",1
38,30,"18701,7",-6230,"6154,79","18626,49","18204,78","-421,71","-3810,64",1
39,31,"18204,78",-5985,"6436,56","18656,34","18277,13","-379,21","-3994,79",1
40,32,"18277,13",-5690,"6347,25","18934,38","18570,09","-364,29","-3962,35",1
41,33,"18570,09",-6255,"5464,32","17779,41","17417,21","-362,2","-3938,28",1
42,34,"17417,21",-6400,"4667,07","15684,28","15354,05","-330,23","-3864,08",1
43,35,"15354,05",-5760,"7233,07","16827,12","16489,84","-337,28","-3752,15",1
44,36,"16489,84",-5850,"7033,92","17673,76","17348,23","-325,53","-3743,52",1
45,37,"17348,23",-5925,"5451,28","16874,51","16511,59","-362,92","-3744,77",1
46,38,"16511,59",-6330,"5364,32","15545,91","15215,47","-330,44","-3633,05",1
47,39,"15215,47",-5895,"8591,59","17912,06","17600,2","-311,86","-3525,67",1
48,40,"17600,2",-5245,"3824,52","16179,72","15911,96","-267,76","-3371,72",1
49,41,"15911,96",-6235,"6683,81","16360,77","16065,68","-295,09","-3287,6",1
50,42,"16065,68",-6205,"3980,15","13840,83","13496,64","-344,19","-3267,5",1
51,43,"13496,64",-5775,"7097,43","14819,07","14425,56","-393,51","-3298,81",1
52,44,"14425,56",-6370,"5406,43","13461,99","13146,21","-315,78","-3284,36",1
53,45,"13146,21",-6225,"5137,98","12059,19","11772,39","-286,8","-3233,88",1
54,46,"11772,39",-5935,"6392,49","12229,88","11922,9","-306,98","-3215,33",1
55,47,"11922,9",-5945,"6936,4","12914,3","12659,58","-254,72","-3107,13",1
56,48,"12659,58",-6175,"3008,97","9493,55","9189,27","-304,28","-3080,97",1
57,49,"9189,27",-5875,"7530,5","10844,77","10551,22","-293,55","-3062,66",1
58,50,"10551,22",-5900,"5291,3","9942,52","9584,97","-357,55","-3152,45",1
