,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"11544,4","-5565,0","7069,47","13048,87","12982,38","-66,49","118,8",0
10,2,"12982,38","-6155,0","6953,56","13780,94","13840,48","59,54","124,42",0
11,3,"13840,48","-6005,0","8211,32","16046,8","15937,63","-109,17","-18,99",0
12,4,"15937,63","-5915,0","8550,06","18572,69","18595,78","23,09","76,99",0
13,5,"18595,78","-5830,0","6389,87","19155,65","19072,47","-83,18","-24,06",0
14,6,"19072,47","-5920,0","7942,8","21095,27","21161,79","66,52","-122,38",0
15,7,"21161,79","-6065,0","7468,15","22564,94","22481,58","-83,36","-249,93",0
16,8,"22481,58","-6230,0","7219,58","23471,16","23471,4","0,24","-198,39",0
17,9,"23471,4","-6400,0","4541,58","21612,98","21595,34","-17,64","-161,19",0
18,10,"21595,34","-5980,0","7915,41","23530,75","23547,42","16,67","-193,78",0
19,11,"23547,42","-6035,0","3848,58","21361,0","21355,76","-5,24","-132,53",0
20,12,"21355,76","-6105,0","6854,05","22104,81","22100,7","-4,11","-196,18",0
21,13,"22100,7","-6125,0","7208,71","23184,41","23232,72","48,31","-38,7",0
22,14,"23232,72","-6150,0","4263,05","21345,77","21414,51","68,74","6,95",0
23,15,"21414,51","-6110,0","7748,32","23052,83","23046,08","-6,75","83,38",0
24,16,"23046,08","-5895,0","5965,66","23116,74","23071,71","-45,03","-28,17",0
25,17,"23071,71","-6140,0","4033,2","20964,91","20961,05","-3,86","51,33",0
26,18,"20961,05","-6040,0","6950,25","21871,3","21918,04","46,74","97,83",0
27,19,"21918,04","-6290,0","6950,35","22578,39","22563,04","-15,35","100,12",0
28,20,"22563,04","-6200,0","3957,79","20320,83","20316,4","-4,43","79,02",0
29,21,"20316,4","-6040,0","8863,44","23139,84","23040,44","-99,4","-15,14",0
30,22,"23040,44","-5795,0","7485,27","24730,71","24752,95","22,24","11,21",0
31,23,"24752,95","-5940,0","3830,24","22643,19","22740,24","97,05","59,95",0
32,24,"22740,24","-6035,0","4213,21","20918,45","20987,94","69,49","60,7",0
33,25,"20987,94","-6100,0","7280,52","22168,46","22303,17","134,71","202,16",0
34,26,"22303,17","-5915,0","5894,45","22282,62","22403,58","120,96","368,15",0
35,27,"22403,58","-5735,0","6568,46","23237,04","23204,29","-32,75","339,26",0
36,28,"23204,29","-6000,0","5234,76","22439,05","22443,61","4,56","297,08",0
37,29,"22443,61","-5840,0","7777,19","24380,8","24468,13","87,33","399,76",0
38,30,"24468,13","-5650,0","3248,61","22066,74","22125,41","58,67","462,86",0
39,31,"22125,41","-6060,0","7183,03","23248,44","23267,49","19,05","581,31",0
40,32,"23267,49","-6065,0","6572,74","23775,23","23736,34","-38,89","520,18",0
41,33,"23736,34","-5925,0","5686,47","23497,81","23612,69","114,88","538,01",0
42,34,"23612,69","-5635,0","4925,44","22903,13","22888,13","-15,0","453,52",0
43,35,"22888,13","-6025,0","3934,64","20797,77","20771,71","-26,06","292,75",0
44,36,"20771,71","-5875,0","7628,35","22525,06","22611,95","86,89","258,68",0
45,37,"22611,95","-6245,0","5648,42","22015,37","22105,76","90,39","381,82",0
46,38,"22105,76","-5795,0","7013,31","23324,07","23310,76","-13,31","363,95",0
47,39,"23310,76","-6180,0","5392,32","22523,08","22578,68","55,6","332,22",0
48,40,"22578,68","-5840,0","5131,27","21869,95","21928,98","59,03","332,58",0
49,41,"21928,98","-5755,0","6735,72","22909,7","22896,14","-13,56","299,97",0
50,42,"22896,14","-6080,0","5392,74","22208,88","22266,2","57,32","396,18",0
51,43,"22266,2","-5810,0","6795,19","23251,39","23325,42","74,03","355,33",0
52,44,"23325,42","-6150,0","6168,13","23343,55","23369,32","25,77","396,1",0
53,45,"23369,32","-6240,0","3346,54","20475,86","20466,81","-9,05","413,11",0
54,46,"20466,81","-6175,0","5963,72","20255,53","20285,93","30,4","356,62",0
55,47,"20285,93","-5980,0","6996,08","21302,01","21326,36","24,35","290,58",0
56,48,"21326,36","-6030,0","6892,72","22189,08","22297,25","108,17","412,06",0
57,49,"22297,25","-6195,0","8180,19","24282,44","24136,14","-146,3","210,16",0
58,50,"24136,14","-6000,0","5214,19","23350,33","23291,93","-58,4","92,73",0
59,51,"23291,93","-5990,0","6268,58","23570,51","23548,39","-22,12","84,17",0
60,52,"23548,39","-5720,0","5106,38","22934,77","23042,66","107,89","134,74",0
61,53,"23042,66","-5865,0","4780,09","21957,75","22017,79","60,04","120,75",0
62,54,"22017,79","-6110,0","6053,49","21961,28","21934,2","-27,08","67,9",0
63,55,"21934,2","-6040,0","5959,6","21853,8","21881,41","27,61","104,56",0
64,56,"21881,41","-5975,0","8710,97","24617,38","24535,22","-82,16","-8,0",0
65,57,"24535,22","-5740,0","5519,02","24314,24","24367,2","52,96","20,61",0
66,58,"24367,2","-6265,0","2544,57","20646,77","20681,07","34,3","-53,26",0
67,59,"20681,07","-6020,0","10067,02","24728,09","24737,84","9,75","102,79",0
68,60,"24737,84","-6210,0","3516,43","22044,27","22050,16","5,89","167,08",0
69,61,"22050,16","-5830,0","5543,26","21763,42","21811,52","48,1","237,3",0
70,62,"21811,52","-6025,0","6096,86","21883,38","21970,28","86,9","216,31",0
71,63,"21970,28","-6215,0","5809,22","21564,5","21485,16","-79,34","76,93",0
72,64,"21485,16","-6010,0","6963,39","22438,55","22480,61","42,06","146,07",0
73,65,"22480,61","-5995,0","6233,86","22719,47","22768,6","49,13","167,59",0
74,66,"22768,6","-6195,0","3577,37","20150,97","20117,39","-33,58","216,17",0
75,67,"20117,39","-6135,0","7912,09","21894,48","21929,73","35,25","198,46",0
76,68,"21929,73","-6035,0","6794,28","22689,01","22597,47","-91,54","72,62",0
77,69,"22597,47","-6180,0","4518,2","20935,67","20886,77","-48,9","13,97",0
78,70,"20886,77","-6005,0","4800,49","19682,26","19693,96","11,7","19,78",0
79,71,"19693,96","-6145,0","8002,99","21551,95","21576,83","24,88","-3,44",0
80,72,"21576,83","-5810,0","6998,46","22765,29","22809,03","43,74","-46,6",0
81,73,"22809,03","-6060,0","6979,21","23728,24","23732,25","4,01","36,75",0
82,74,"23732,25","-5705,0","5453,04","23480,29","23541,71","61,42","56,11",0
83,75,"23541,71","-6105,0","3650,83","21087,54","21091,68","4,14","11,12",0
84,76,"21091,68","-6075,0","6724,08","21740,76","21789,45","48,69","93,39",0
85,77,"21789,45","-6090,0","4568,95","20268,4","20297,78","29,38","87,52",0
86,78,"20297,78","-6195,0","7026,69","21129,47","21127,77","-1,7","177,36",0
87,79,"21127,77","-5860,0","7721,51","22989,28","23040,37","51,09","277,35",0
88,80,"23040,37","-6060,0","6119,63","23100,0","23208,26","108,26","373,91",0
89,81,"23208,26","-6360,0","5987,11","22835,37","22845,03","9,66","358,69",0
90,82,"22845,03","-6030,0","2998,33","19813,36","19810,72","-2,64","312,31",0
91,83,"19810,72","-5890,0","7048,78","20969,5","20958,32","-11,18","297,12",0
92,84,"20958,32","-6225,0","7567,81","22301,13","22374,48","73,35","309,05",0
93,85,"22374,48","-6195,0","6982,09","23161,57","23174,94","13,37","318,28",0
94,86,"23174,94","-5760,0","4189,3","21604,24","21591,68","-12,56","257,03",0
95,87,"21591,68","-5890,0","6271,64","21973,32","21941,28","-32,04","195,61",0
96,88,"21941,28","-5905,0","7552,97","23589,25","23622,74","33,49","230,8",0
97,89,"23622,74","-5895,0","6831,43","24559,17","24527,06","-32,11","147,6",0
98,90,"24527,06","-5895,0","6034,91","24666,97","24649,73","-17,24","22,1",0
99,91,"24649,73","-6065,0","2818,53","21403,26","21380,39","-22,87","-10,43",0
100,92,"21380,39","-6080,0","6505,45","21805,84","21900,88","95,04","87,25",0
101,93,"21900,88","-6020,0","6562,77","22443,65","22461,76","18,11","116,54",0
102,94,"22461,76","-5985,0","6149,24","22626,0","22606,49","-19,51","23,68",0
103,95,"22606,49","-5925,0","6048,64","22730,13","22722,02","-8,11","2,2",0
104,96,"22722,02","-6155,0","6427,56","22994,58","23044,0","49,42","64,18",0
105,97,"23044,0","-6155,0","5899,83","22788,83","22816,13","27,3","123,52",0
106,98,"22816,13","-6030,0","7326,72","24112,85","24116,53","3,68","93,71",0
107,99,"24116,53","-6110,0","6454,58","24461,11","24471,14","10,03","135,85",0
108,100,"24471,14","-5890,0","3772,28","22353,42","22401,28","47,86","200,95",0
