,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"22883,35","-6050,0","5453,86","22287,21","22230,52","-56,69","249,29",0
10,2,"22230,52","-6275,0","3883,29","19838,81","19981,1","142,29","345,12",0
11,3,"19981,1","-6150,0","7525,49","21356,59","21346,06","-10,53","273,17",0
12,4,"21346,06","-6130,0","6948,29","22164,35","22227,3","62,95","280,51",0
13,5,"22227,3","-5815,0","5639,5","22051,8","22112,87","61,07","286,84",0
14,6,"22112,87","-5555,0","6511,63","23069,5","22964,57","-104,93","201,95",0
15,7,"22964,57","-5900,0","4391,09","21455,66","21443,98","-11,68","204,51",0
16,8,"21443,98","-5965,0","6562,19","22041,17","22148,12","106,95","238,27",0
17,9,"22148,12","-6460,0","6278,57","21966,69","21971,67","4,98","216,69",0
18,10,"21971,67","-5865,0","6012,44","22119,11","22091,7","-27,41","167,0",0
19,11,"22091,7","-5840,0","7193,54","23445,24","23505,51","60,27","283,96",0
20,12,"23505,51","-6075,0","5066,5","22497,01","22468,74","-28,27","113,4",0
21,13,"22468,74","-6010,0","3988,89","20447,63","20377,58","-70,05","53,88",0
22,14,"20377,58","-6120,0","6205,0","20462,58","20404,6","-57,98","-67,05",0
23,15,"20404,6","-5915,0","6674,59","21164,19","21111,21","-52,98","-181,1",0
24,16,"21111,21","-6270,0","7253,67","22094,88","22127,57","32,69","-43,48",0
25,17,"22127,57","-5905,0","6993,48","23216,05","23187,69","-28,36","-60,16",0
26,18,"23187,69","-5955,0","5925,62","23158,31","23228,29","69,98","-97,13",0
27,19,"23228,29","-6250,0","6984,14","23962,43","23992,48","30,05","-72,06",0
28,20,"23992,48","-6095,0","4169,17","22066,65","22086,07","19,42","-25,23",0
29,21,"22086,07","-5860,0","4662,4","20888,47","20889,86","1,39","-84,11",0
30,22,"20889,86","-5870,0","7847,44","22867,3","22927,51","60,21","4,37",0
31,23,"22927,51","-5580,0","6861,22","24208,73","24279,07","70,34","144,76",0
32,24,"24279,07","-6080,0","6226,83","24425,9","24468,99","43,09","245,83",0
33,25,"24468,99","-5670,0","5787,72","24586,71","24606,97","20,26","319,07",0
34,26,"24606,97","-5605,0","2648,4","21650,37","21659,19","8,82","295,2",0
35,27,"21659,19","-6145,0","5870,97","21385,16","21455,87","70,71","394,27",0
36,28,"21455,87","-6110,0","7019,49","22365,36","22235,56","-129,8","194,49",0
37,29,"22235,56","-6040,0","7498,85","23694,41","23751,17","56,76","221,2",0
38,30,"23751,17","-6050,0","3282,47","20983,64","20973,29","-10,35","191,43",0
39,31,"20973,29","-5980,0","6523,19","21516,48","21489,91","-26,57","163,47",0
40,32,"21489,91","-6280,0","7460,95","22670,86","22663,89","-6,97","96,29",0
41,33,"22663,89","-5820,0","4395,65","21239,54","21326,09","86,55","112,5",0
42,34,"21326,09","-5945,0","7468,39","22849,48","22750,61","-98,87","-29,46",0
43,35,"22750,61","-6035,0","5681,1","22396,71","22408,93","12,22","-37,5",0
44,36,"22408,93","-6210,0","3226,76","19425,69","19497,29","71,6","25,28",0
45,37,"19497,29","-6245,0","8064,67","21316,96","21279,15","-37,81","-83,24",0
46,38,"21279,15","-6155,0","6595,06","21719,21","21659,58","-59,63","-13,07",0
47,39,"21659,58","-6020,0","4452,68","20092,26","20102,85","10,59","-59,24",0
48,40,"20102,85","-5890,0","8062,82","22275,67","22193,86","-81,81","-130,7",0
49,41,"22193,86","-6110,0","4034,25","20118,11","20147,03","28,92","-75,21",0
50,42,"20147,03","-5750,0","8813,91","23210,94","23191,36","-19,58","-87,82",0
51,43,"23191,36","-5970,0","5156,56","22377,92","22350,0","-27,92","-202,29",0
52,44,"22350,0","-6120,0","6417,16","22647,16","22757,43","110,27","6,85",0
53,45,"22757,43","-6120,0","4545,4","21182,83","21239,39","56,56","51,19",0
54,46,"21239,39","-5820,0","8544,97","23964,36","24018,22","53,86","33,45",0
55,47,"24018,22","-5800,0","6595,77","24813,99","24814,15","0,16","71,42",0
56,48,"24814,15","-6190,0","3345,24","21969,39","21970,17","0,78","131,83",0
57,49,"21970,17","-6730,0","6005,63","21245,8","21228,52","-17,28","103,96",0
58,50,"21228,52","-5945,0","7837,1","23120,62","23125,77","5,15","190,92",0
59,51,"23125,77","-6320,0","3619,64","20425,41","20437,31","11,9","173,9",0
60,52,"20437,31","-6015,0","9911,58","24333,89","24287,28","-46,61","146,87",0
61,53,"24287,28","-5980,0","4070,7","22377,98","22412,72","34,74","209,53",0
62,54,"22412,72","-6310,0","6924,55","23027,27","23112,87","85,6","184,86",0
63,55,"23112,87","-6010,0","5788,23","22891,1","22900,96","9,86","138,16",0
