,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"16880,67","-6340,0","9520,82","20061,49","20089,2","27,71","239,98",0
10,2,"20089,2","-5965,0","8981,18","23105,38","23114,65","9,27","236,52",0
11,3,"23114,65","-6350,0","6284,23","23048,88","23080,01","31,13","96,76",0
12,4,"23080,01","-5495,0","3705,04","21290,05","21253,69","-36,36","173,15",0
13,5,"21253,69","-6010,0","6906,8","22150,49","22243,33","92,84","144,0",0
14,6,"22243,33","-5720,0","7462,25","23985,58","24037,29","51,71","291,22",0
15,7,"24037,29","-6415,0","3297,45","20919,74","20952,81","33,07","395,92",0
16,8,"20952,81","-5935,0","6724,62","21742,43","21789,32","46,89","344,0",0
17,9,"21789,32","-5855,0","7199,27","23133,59","23175,58","41,99","315,99",0
18,10,"23175,58","-6165,0","7192,85","24203,43","24273,44","70,01","368,26",0
19,11,"24273,44","-6265,0","5494,59","23503,03","23595,6","92,57","433,12",0
20,12,"23595,6","-5575,0","3811,73","21832,33","21833,17","0,84","424,69",0
21,13,"21833,17","-5955,0","6834,24","22712,41","22740,98","28,57","422,13",0
22,14,"22740,98","-5875,0","4936,91","21802,89","21886,03","83,14","541,63",0
23,15,"21886,03","-6045,0","5832,44","21673,47","21685,27","11,8","460,59",0
24,16,"21685,27","-6005,0","6574,03","22254,3","22170,56","-83,74","325,14",0
25,17,"22170,56","-6010,0","6030,16","22190,72","22155,41","-35,31","256,76",0
26,18,"22155,41","-6150,0","7268,66","23274,07","23376,53","102,46","312,33",0
27,19,"23376,53","-6280,0","4737,6","21834,13","21867,18","33,05","303,39",0
28,20,"21867,18","-5795,0","5070,45","21142,63","21160,74","18,11","251,49",0
29,21,"21160,74","-5915,0","4227,68","19473,42","19502,6","29,18","188,1",0
30,22,"19502,6","-6290,0","5786,6","18999,2","18962,53","-36,67","150,59",0
31,23,"18962,53","-6220,0","6945,41","19687,94","19723,8","35,86","157,88",0
32,24,"19723,8","-5800,0","3110,31","17034,11","17117,93","83,82","158,56",0
33,25,"17117,93","-5940,0","9731,24","20909,17","21006,35","97,18","243,94",0
34,26,"21006,35","-6055,0","7923,57","22874,92","22961,65","86,73","414,41",0
35,27,"22961,65","-5885,0","3699,05","20775,7","20762,89","-12,81","436,91",0
36,28,"20762,89","-5970,0","6876,37","21669,26","21759,97","90,71","425,16",0
37,29,"21759,97","-6280,0","7083,91","22563,88","22692,33","128,45","520,56",0
38,30,"22692,33","-6020,0","8024,57","24696,9","24695,61","-1,29","501,16",0
39,31,"24695,61","-5930,0","5537,21","24302,82","24338,75","35,93","507,91",0
40,32,"24338,75","-5885,0","3724,96","22178,71","22273,64","94,93","639,51",0
41,33,"22273,64","-6010,0","4519,22","20782,86","20702,59","-80,27","523,38",0
42,34,"20702,59","-6485,0","6900,28","21117,87","21233,64","115,77","555,33",0
43,35,"21233,64","-6040,0","7225,94","22419,58","22486,86","67,28","525,43",0
44,36,"22486,86","-6060,0","3006,44","19433,3","19383,84","-49,46","389,24",0
45,37,"19383,84","-6005,0","7619,9","20998,74","21071,36","72,62","474,67",0
46,38,"21071,36","-6495,0","6952,74","21529,1","21585,94","56,84","440,8",0
47,39,"21585,94","-6230,0","6957,91","22313,85","22316,09","2,24","314,59",0
48,40,"22316,09","-6020,0","5634,07","21930,16","21939,55","9,39","325,27",0
49,41,"21939,55","-6105,0","4497,27","20331,82","20368,66","36,84","326,18",0
50,42,"20368,66","-6000,0","7644,89","22013,55","22052,35","38,8","270,05",0
51,43,"22052,35","-5975,0","5914,52","21991,87","21944,57","-47,3","303,02",0
52,44,"21944,57","-5880,0","7820,0","23884,57","23868,15","-16,42","170,83",0
53,45,"23868,15","-5855,0","6612,64","24625,79","24622,99","-2,8","100,75",0
54,46,"24622,99","-6315,0","2170,02","20478,01","20531,89","53,88","204,09",0
55,47,"20531,89","-5595,0","7474,74","22411,63","22382,54","-29,09","102,38",0
56,48,"22382,54","-6105,0","6647,85","22925,39","22909,05","-16,34","29,2",0
57,49,"22909,05","-6040,0","5688,79","22557,84","22578,1","20,26","47,22",0
58,50,"22578,1","-5950,0","5604,36","22232,46","22207,86","-24,6","13,23",0
59,51,"22207,86","-6100,0","7066,97","23174,83","23129,33","-45,5","-69,11",0
60,52,"23129,33","-6335,0","6545,05","23339,38","23331,77","-7,61","-115,52",0
61,53,"23331,77","-6050,0","6474,48","23756,25","23808,84","52,59","-15,63",0
62,54,"23808,84","-5515,0","2960,56","21254,4","21270,88","16,48","17,27",0
63,55,"21270,88","-6040,0","6678,22","21909,1","21954,77","45,67","65,74",0
64,56,"21954,77","-5960,0","7303,07","23297,84","23346,25","48,41","60,27",0
65,57,"23346,25","-5770,0","3290,91","20867,16","20878,02","10,86","100,22",0
66,58,"20878,02","-6145,0","8619,81","23352,83","23396,5","43,67","160,23",0
67,59,"23396,5","-5965,0","5945,5","23377,0","23426,24","49,24","189,21",0
68,60,"23426,24","-6015,0","3725,84","21137,08","21185,07","47,99","261,8",0
69,61,"21185,07","-6100,0","7262,48","22347,55","22377,46","29,91","337,21",0
70,62,"22377,46","-6295,0","7398,95","23481,41","23441,29","-40,12","304,7",0
71,63,"23441,29","-6240,0","2997,85","20199,14","20148,24","-50,9","201,21",0
72,64,"20148,24","-5805,0","6653,97","20997,21","21035,18","37,97","222,7",0
73,65,"21035,18","-5895,0","6589,14","21729,32","21758,27","28,95","205,98",0
74,66,"21758,27","-6085,0","5919,65","21592,92","21553,87","-39,05","118,52",0
75,67,"21553,87","-6405,0","6577,06","21725,93","21665,12","-60,81","46,85",0
76,68,"21665,12","-5730,0","7361,32","23296,44","23302,7","6,26","9,44",0
77,69,"23302,7","-6090,0","7007,99","24220,69","24300,43","79,74","39,94",0
78,70,"24300,43","-5980,0","4064,48","22384,91","22367,13","-17,78","-25,83",0
79,71,"22367,13","-6140,0","6722,77","22949,9","22928,52","-21,38","-77,12",0
80,72,"22928,52","-5815,0","6611,39","23724,91","23791,09","66,18","29,18",0
81,73,"23791,09","-6050,0","3723,99","21465,08","21512,16","47,08","127,16",0
82,74,"21512,16","-6290,0","5185,28","20407,44","20333,26","-74,18","15,01",0
83,75,"20333,26","-6155,0","10582,9","24761,16","24807,61","46,45","32,51",0
84,76,"24807,61","-6185,0","5108,8","23731,41","23755,49","24,08","95,64",0
85,77,"23755,49","-6500,0","3358,03","20613,52","20601,81","-11,71","144,74",0
86,78,"20601,81","-6255,0","7767,4","22114,21","22072,09","-42,12","96,36",0
87,79,"22072,09","-6040,0","7488,98","23521,07","23566,55","45,48","62,1",0
88,80,"23566,55","-5840,0","5726,29","23452,84","23489,5","36,66","116,54",0
89,81,"23489,5","-5790,0","5487,21","23186,71","23145,76","-40,95","96,97",0
90,82,"23145,76","-6040,0","5948,79","23054,55","23070,37","15,82","46,61",0
91,83,"23070,37","-6125,0","6967,85","23913,22","23821,15","-92,07","-92,54",0
92,84,"23821,15","-5660,0","6432,44","24593,59","24629,31","35,72","17,36",0
93,85,"24629,31","-6195,0","5880,11","24314,42","24388,88","74,46","45,37",0
94,86,"24388,88","-5760,0","3920,92","22549,8","22575,82","26,02","47,31",0
95,87,"22575,82","-6045,0","6363,66","22894,48","22988,59","94,11","153,13",0
96,88,"22988,59","-5930,0","5851,12","22909,71","22871,14","-38,57","156,68",0
97,89,"22871,14","-6025,0","6123,21","22969,35","22971,0","1,65","112,85",0
98,90,"22971,0","-6185,0","7579,86","24365,86","24408,56","42,7","118,89",0
99,91,"24408,56","-6120,0","2351,93","20640,49","20671,5","31,01","190,85",0
100,92,"20671,5","-6195,0","6963,41","21439,91","21505,87","65,96","240,99",0
101,93,"21505,87","-6070,0","6924,07","22359,94","22449,93","89,99","423,05",0
102,94,"22449,93","-6035,0","6905,69","23320,62","23342,88","22,26","409,59",0
103,95,"23342,88","-6335,0","4017,33","21025,21","20972,83","-52,38","282,75",0
104,96,"20972,83","-6485,0","6071,18","20559,01","20492,47","-66,54","190,19",0
105,97,"20492,47","-5915,0","4408,8","18986,27","19000,59","14,32","110,4",0
106,98,"19000,59","-6275,0","6595,02","19320,61","19308,73","-11,88","137,09",0
107,99,"19308,73","-5900,0","6615,22","20023,95","20230,29","206,34","341,78",0
108,100,"20230,29","-6275,0","6188,83","20144,12","20168,62","24,5","323,58",0
109,101,"20168,62","-5970,0","7015,34","21213,96","21196,27","-17,69","274,88",0
110,102,"21196,27","-6180,0","6541,16","21557,43","21540,4","-17,03","191,89",0
111,103,"21540,4","-5970,0","5404,44","20974,84","21050,34","75,5","177,4",0
112,104,"21050,34","-6345,0","5995,5","20700,84","20696,69","-4,15","150,99",0
113,105,"20696,69","-5740,0","6889,0","21845,69","21963,03","117,34","320,71",0
114,106,"21963,03","-6055,0","6957,99","22866,02","22850,51","-15,51","371,74",0
115,107,"22850,51","-5720,0","5420,99","22551,5","22639,56","88,06","445,48",0
116,108,"22639,56","-5920,0","5577,74","22297,3","22263,15","-34,15","423,21",0
117,109,"22263,15","-6300,0","5695,15","21658,3","21667,54","9,24","226,11",0
118,110,"21667,54","-5710,0","4331,38","20288,92","20256,39","-32,53","169,08",0
119,111,"20256,39","-6245,0","6993,88","21005,27","21026,92","21,65","208,42",0
120,112,"21026,92","-5915,0","7946,34","23058,26","23072,17","13,91","239,36",0
121,113,"23072,17","-6310,0","6076,53","22838,7","22884,26","45,56","209,42",0
122,114,"22884,26","-5990,0","6869,42","23763,68","23782,0","18,32","231,89",0
123,115,"23782,0","-6120,0","3513,26","21175,26","21189,53","14,27","128,82",0
124,116,"21189,53","-5980,0","6979,98","22189,51","22191,43","1,92","146,25",0
125,117,"22191,43","-6195,0","5965,65","21962,08","22047,83","85,75","143,94",0
126,118,"22047,83","-6025,0","5587,36","21610,19","21588,15","-22,04","156,05",0
127,119,"21588,15","-5705,0","6013,49","21896,64","21892,61","-4,03","142,78",0
128,120,"21892,61","-5820,0","6606,99","22679,6","22703,63","24,03","199,34",0
129,121,"22703,63","-6275,0","6570,47","22999,1","22961,81","-37,29","140,4",0
130,122,"22961,81","-5955,0","5100,01","22106,82","22164,09","57,27","183,76",0
131,123,"22164,09","-6315,0","7281,32","23130,41","23135,13","4,72","142,92",0
132,124,"23135,13","-5980,0","3956,86","21111,99","21229,19","117,2","241,8",0
133,125,"21229,19","-6055,0","6763,52","21937,71","21908,39","-29,32","198,21",0
134,126,"21908,39","-5820,0","6887,2","22975,59","23076,21","100,62","296,91",0
135,127,"23076,21","-5910,0","5246,61","22412,82","22455,65","42,83","253,99",0
136,128,"22455,65","-5735,0","6618,38","23339,03","23307,28","-31,75","244,28",0
137,129,"23307,28","-5735,0","4652,2","22224,48","22262,14","37,66","285,97",0
138,130,"22262,14","-6140,0","5817,12","21939,26","21925,96","-13,3","248,64",0
139,131,"21925,96","-6050,0","7024,48","22900,44","22865,95","-34,49","251,44",0
140,132,"22865,95","-6110,0","5911,18","22667,13","22740,74","73,61","267,78",0
141,133,"22740,74","-5875,0","6328,26","23194,0","23107,66","-86,34","176,72",0
142,134,"23107,66","-6075,0","4620,73","21653,39","21709,21","55,82","115,34",0
143,135,"21709,21","-5850,0","8443,29","24302,5","24341,49","38,99","183,65",0
144,136,"24341,49","-6410,0","2919,51","20851,0","20867,48","16,48","99,51",0
145,137,"20867,48","-5960,0","7932,63","22840,11","22934,44","94,33","151,01",0
146,138,"22934,44","-5800,0","6904,77","24039,21","24083,35","44,14","226,9",0
147,139,"24083,35","-6065,0","5202,18","23220,53","23263,0","42,47","231,71",0
148,140,"23263,0","-5885,0","6767,65","24145,65","24142,36","-3,29","241,72",0
