,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"15886,17","-5900,0","5970,3","15956,47","15980,01","23,54","68,46",0
10,2,"15980,01","-5810,0","6050,74","16220,75","16175,65","-45,1","8,64",0
11,3,"16175,65","-5760,0","5917,51","16333,16","16413,96","80,8","17,3",0
12,4,"16413,96","-5970,0","6982,8","17426,76","17460,02","33,26","68,23",0
13,5,"17460,02","-6340,0","7929,64","19049,66","19111,41","61,75","52,84",0
14,6,"19111,41","-5845,0","3930,8","17197,21","17230,72","33,51","63,94",0
15,7,"17230,72","-6195,0","10567,1","21602,82","21566,49","-36,33","12,03",0
16,8,"21566,49","-5735,0","6567,48","22398,97","22335,51","-63,46","4,27",0
17,9,"22335,51","-5660,0","4004,48","20679,99","20681,0","1,01","103,37",0
18,10,"20681,0","-6420,0","7484,02","21745,02","21745,8","0,78","89,76",0
19,11,"21745,8","-6260,0","7893,69","23379,49","23433,91","54,42","120,64",0
20,12,"23433,91","-6050,0","3851,13","21235,04","21216,56","-18,48","147,26",0
21,13,"21216,56","-5990,0","6177,47","21404,03","21360,1","-43,93","22,53",0
22,14,"21360,1","-5770,0","4869,93","20460,03","20436,14","-23,89","-34,62",0
23,15,"20436,14","-5845,0","6940,5","21531,64","21607,91","76,27","-20,1",0
24,16,"21607,91","-6480,0","7120,03","22247,94","22119,94","-128,0","-181,61",0
25,17,"22119,94","-6160,0","5936,74","21896,68","21973,22","76,54","-68,74",0
26,18,"21973,22","-5685,0","6154,08","22442,3","22473,57","31,27","25,99",0
27,19,"22473,57","-6290,0","6586,81","22770,38","22867,26","96,88","121,86",0
28,20,"22867,26","-5880,0","6854,9","23842,16","23816,89","-25,27","95,81",0
29,21,"23816,89","-6025,0","3165,99","20957,88","20956,74","-1,14","40,25",0
30,22,"20956,74","-6565,0","9816,38","24208,12","24243,97","35,85","94,58",0
31,23,"24243,97","-6190,0","2559,52","20613,49","20613,62","0,13","138,64",0
32,24,"20613,62","-5980,0","7399,73","22033,35","21996,45","-36,9","125,63",0
33,25,"21996,45","-6340,0","5077,59","20734,04","20703,28","-30,76","18,6",0
34,26,"20703,28","-5850,0","4899,82","19753,1","19787,33","34,23","180,83",0
35,27,"19787,33","-5770,0","6940,16","20957,49","21001,76","44,27","148,56",0
36,28,"21001,76","-6135,0","6951,61","21818,37","21876,07","57,7","174,99",0
37,29,"21876,07","-5605,0","5750,95","22022,02","21938,21","-83,81","-5,7",0
38,30,"21938,21","-6190,0","5262,1","21010,31","21093,79","83,48","103,05",0
39,31,"21093,79","-6015,0","5469,54","20548,33","20452,42","-95,91","8,28",0
40,32,"20452,42","-6210,0","9615,11","23857,53","23864,54","7,01","-20,56",0
41,33,"23864,54","-5715,0","3759,6","21909,14","21878,24","-30,9","-51,59",0
42,34,"21878,24","-6085,0","5525,05","21318,29","21386,95","68,66","53,97",0
43,35,"21386,95","-5830,0","8482,92","24039,87","24030,12","-9,75","74,98",0
44,36,"24030,12","-5405,0","4573,72","23198,84","23193,29","-5,55","35,2",0
45,37,"23193,29","-6295,0","5269,61","22167,9","22173,38","5,48","-3,59",0
46,38,"22173,38","-6100,0","7353,41","23426,79","23394,01","-32,78","-94,07",0
47,39,"23394,01","-6035,0","3802,65","21161,66","21300,42","138,76","128,5",0
48,40,"21300,42","-5865,0","8027,36","23462,78","23441,88","-20,9","24,12",0
49,41,"23441,88","-6180,0","3535,73","20797,61","20747,24","-50,37","69,66",0
50,42,"20747,24","-5780,0","9731,52","24698,76","24787,0","88,24","150,89",0
51,43,"24787,0","-5805,0","5057,3","24039,3","24074,02","34,72","216,51",0
52,44,"24074,02","-6170,0","3294,19","21198,21","21213,97","15,76","163,61",0
53,45,"21213,97","-6060,0","6585,5","21739,47","21816,24","76,77","250,13",0
54,46,"21816,24","-5805,0","7987,5","23998,74","23972,71","-26,03","229,65",0
55,47,"23972,71","-6165,0","4951,52","22759,23","22739,07","-20,16","204,01",0
56,48,"22739,07","-6160,0","5504,9","22083,97","22043,06","-40,91","195,88",0
57,49,"22043,06","-5930,0","6872,48","22985,54","22942,25","-43,29","13,83",0
58,50,"22942,25","-5990,0","5924,3","22876,55","22908,68","32,13","66,86",0
59,51,"22908,68","-6175,0","7030,78","23764,46","23884,08","119,62","236,85",0
60,52,"23884,08","-6115,0","3289,71","21058,79","21027,7","-31,09","117,52",0
61,53,"21027,7","-6115,0","5976,71","20889,41","20896,63","7,22","90,02",0
62,54,"20896,63","-5935,0","6928,78","21890,41","21985,12","94,71","168,97",0
