,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"17649,13","-6265,0","12861,14","24245,27","24390,14","144,87","59,32",0
10,2,"24390,14","-6490,0","4415,47","22315,61","22333,73","18,12","59,55",0
11,3,"22333,73","-6055,0","7892,33","24171,06","24129,01","-42,05","78,36",0
12,4,"24129,01","-6280,0","2744,76","20593,77","20587,03","-6,74","119,29",0
13,5,"20587,03","-6115,0","7715,2","22187,23","22232,0","44,77","161,75",0
14,6,"22232,0","-6080,0","7937,62","24089,62","24144,84","55,22","184,38",0
15,7,"24144,84","-6725,0","5397,6","22817,44","22868,07","50,63","288,68",0
16,8,"22868,07","-6160,0","7086,11","23794,18","23754,26","-39,92","152,44",0
17,9,"23754,26","-5850,0","4327,67","22231,93","22244,7","12,77","193,29",0
18,10,"22244,7","-6350,0","6500,79","22395,49","22332,04","-63,45","174,22",0
19,11,"22332,04","-5985,0","5554,86","21901,9","21972,18","70,28","99,63",0
20,12,"21972,18","-6085,0","6710,02","22597,2","22648,96","51,76","133,27",0
21,13,"22648,96","-6105,0","7407,08","23951,04","24076,33","125,29","300,61",0
22,14,"24076,33","-6045,0","2612,2","20643,53","20664,27","20,74","328,09",0
23,15,"20664,27","-5995,0","7526,35","22195,62","22233,28","37,66","320,98",0
24,16,"22233,28","-6395,0","5927,3","21765,58","21832,19","66,61","332,37",0
25,17,"21832,19","-5945,0","5923,09","21810,28","21769,06","-41,22","240,52",0
26,18,"21769,06","-5950,0","5980,86","21799,92","21822,74","22,82","303,26",0
27,19,"21822,74","-5905,0","6938,28","22856,02","22935,7","79,68","370,17",0
28,20,"22935,7","-6010,0","5179,06","22104,76","22107,66","2,9","436,52",0
29,21,"22107,66","-6000,0","8440,82","24548,48","24558,14","9,66","375,9",0
30,22,"24558,14","-5995,0","3833,19","22396,33","22319,66","-76,67","247,47",0
31,23,"22319,66","-6080,0","5941,63","22181,29","22208,72","27,43","149,61",0
32,24,"22208,72","-6220,0","5701,0","21689,72","21736,53","46,81","175,68",0
33,25,"21736,53","-5925,0","6364,68","22176,21","22223,34","47,13","185,15",0
34,26,"22223,34","-5770,0","5902,51","22355,85","22462,39","106,54","225,08",0
35,27,"22462,39","-5580,0","7451,4","24333,79","24320,65","-13,14","253,16",0
36,28,"24320,65","-6165,0","4922,21","23077,86","23056,47","-21,39","208,95",0
37,29,"23056,47","-5445,0","4854,42","22465,89","22386,13","-79,76","49,51",0
38,30,"22386,13","-6085,0","6100,68","22401,81","22388,1","-13,71","32,9",0
39,31,"22388,1","-5845,0","5047,82","21590,92","21682,18","91,26","114,5",0
40,32,"21682,18","-6025,0","8404,49","24061,67","24024,19","-37,48","153,69",0
41,33,"24024,19","-5960,0","2302,7","20366,89","20392,26","25,37","151,63",0
42,34,"20392,26","-5850,0","6996,82","21539,08","21569,64","30,56","135,38",0
43,35,"21569,64","-6145,0","7022,51","22447,15","22381,36","-65,79","22,46",0
44,36,"22381,36","-6135,0","6825,0","23071,36","23037,02","-34,34","-118,42",0
45,37,"23037,02","-5780,0","6666,54","23923,56","23865,41","-58,15","-163,43",0
46,38,"23865,41","-5685,0","4516,2","22696,61","22680,24","-16,37","-158,41",0
47,39,"22680,24","-6210,0","7704,13","24174,37","24244,73","70,36","-8,29",0
48,40,"24244,73","-6240,0","3499,93","21504,66","21540,71","36,05","41,47",0
49,41,"21540,71","-6285,0","4097,91","19353,62","19297,9","-55,72","-105,51",0
50,42,"19297,9","-5690,0","9814,92","23422,82","23377,98","-44,84","-112,87",0
51,43,"23377,98","-6190,0","6924,08","24112,06","24062,55","-49,51","-187,75",0
52,44,"24062,55","-6105,0","3512,94","21470,49","21435,82","-34,67","-252,98",0
53,45,"21435,82","-6025,0","6188,55","21599,37","21535,59","-63,78","-250,97",0
54,46,"21535,59","-6200,0","6965,22","22300,81","22328,84","28,03","-188,6",0
55,47,"22328,84","-5945,0","6351,3","22735,14","22697,81","-37,33","-167,78",0
56,48,"22697,81","-6200,0","6276,02","22773,83","22758,36","-15,47","-166,88",0
57,49,"22758,36","-6145,0","7283,2","23896,56","23900,84","4,28","-232,96",0
58,50,"23900,84","-6130,0","3714,29","21485,13","21407,84","-77,29","-346,3",0
59,51,"21407,84","-6115,0","8921,46","24214,3","24279,05","64,75","-225,83",0
60,52,"24279,05","-6045,0","6256,64","24490,69","24521,75","31,06","-149,93",0
61,53,"24521,75","-6195,0","2293,89","20620,64","20659,44","38,8","-61,62",0
62,54,"20659,44","-6170,0","8927,39","23416,83","23478,62","61,79","34,84",0
63,55,"23478,62","-6020,0","4087,25","21545,87","21489,38","-56,49","42,13",0
64,56,"21489,38","-6225,0","6159,79","21424,17","21501,96","77,79","91,89",0
65,57,"21501,96","-6120,0","6934,81","22316,77","22345,37","28,6","157,82",0
66,58,"22345,37","-6195,0","7804,29","23954,66","23966,48","11,82","185,11",0
67,59,"23966,48","-5825,0","6592,11","24733,59","24713,86","-19,73","161,1",0
68,60,"24713,86","-6180,0","3133,14","21667,0","21683,33","16,33","254,72",0
69,61,"21683,33","-5700,0","6302,24","22285,57","22302,86","17,29","207,26",0
70,62,"22302,86","-6280,0","5095,22","21118,08","21090,73","-27,35","148,85",0
71,63,"21090,73","-6195,0","6561,42","21457,15","21420,4","-36,75","73,3",0
72,64,"21420,4","-5940,0","5998,4","21478,8","21504,97","26,17","37,68",0
73,65,"21504,97","-5915,0","5888,96","21478,93","21525,55","46,62","140,79",0
74,66,"21525,55","-5670,0","4645,22","20500,77","20580,26","79,49","142,49",0
75,67,"20580,26","-5870,0","6032,81","20743,07","20725,2","-17,87","96,02",0
76,68,"20725,2","-5910,0","6001,07","20816,27","20817,43","1,16","85,36",0
77,69,"20817,43","-6010,0","8007,3","22814,73","22789,68","-25,05","80,04",0
78,70,"22789,68","-6365,0","7346,73","23771,41","23873,88","102,47","166,18",0
79,71,"23873,88","-5640,0","5452,83","23686,71","23730,32","43,61","192,5",0
80,72,"23730,32","-6265,0","6273,0","23738,32","23673,68","-64,64","155,21",0
81,73,"23673,68","-6120,0","6789,55","24343,23","24303,96","-39,27","152,69",0
82,74,"24303,96","-6045,0","3093,0","21351,96","21367,96","16,0","142,52",0
83,75,"21367,96","-6110,0","6434,06","21692,02","21732,6","40,58","136,48",0
84,76,"21732,6","-5930,0","4398,68","20201,28","20201,08","-0,2","56,79",0
85,77,"20201,08","-6250,0","7930,24","21881,32","21960,34","79,02","153,68",0
86,78,"21960,34","-6180,0","7019,52","22799,86","22766,96","-32,9","119,62",0
87,79,"22766,96","-6235,0","7012,79","23544,75","23475,76","-68,99","75,68",0
