,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"17445,18","-5905,0","6012,94","17553,12","17533,44","-19,68","16,06",0
10,2,"17533,44","-6110,0","8506,7","19930,14","20021,08","90,94","102,33",0
11,3,"20021,08","-5930,0","4407,28","18498,36","18474,61","-23,75","162,19",0
12,4,"18474,61","-6080,0","8762,8","21157,41","21038,06","-119,35","-12,14",0
13,5,"21038,06","-6210,0","8428,75","23256,81","23192,92","-63,89","-100,6",0
14,6,"23192,92","-5755,0","5666,88","23104,8","23116,13","11,33","34,53",0
15,7,"23116,13","-6270,0","6034,46","22880,59","22862,57","-18,02","-95,4",0
16,8,"22862,57","-6300,0","2996,95","19559,52","19634,17","74,65","-61,2",0
17,9,"19634,17","-6045,0","8218,29","21807,46","21869,78","62,32","-35,03",0
18,10,"21869,78","-6335,0","4774,1","20308,88","20286,21","-22,67","-28,12",0
19,11,"20286,21","-5710,0","6025,61","20601,82","20568,01","-33,81","-42,25",0
20,12,"20568,01","-6195,0","9750,97","24123,98","24167,36","43,38","-89,81",0
21,13,"24167,36","-5725,0","3866,92","22309,28","22360,63","51,35","-14,71",0
22,14,"22360,63","-6165,0","7650,95","23846,58","23887,45","40,87","145,51",0
23,15,"23887,45","-5740,0","3728,59","21876,04","21889,23","13,19","222,59",0
24,16,"21889,23","-5680,0","5788,85","21998,08","21988,09","-9,99","201,27",0
25,17,"21988,09","-5885,0","7363,56","23466,65","23506,89","40,24","259,53",0
26,18,"23506,89","-5770,0","3067,86","20804,75","20739,35","-65,4","119,48",0
27,19,"20739,35","-6255,0","7511,19","21995,54","22008,35","12,81","69,97",0
28,20,"22008,35","-5785,0","8299,0","24522,35","24493,33","-29,02","63,62",0
29,21,"24493,33","-6065,0","3414,36","21842,69","21948,13","105,44","202,87",0
30,22,"21948,13","-6100,0","8092,01","23940,14","23942,59","2,45","161,94",0
31,23,"23942,59","-5940,0","2852,77","20855,36","20888,63","33,27","143,86",0
32,24,"20888,63","-5770,0","9702,05","24820,68","24817,69","-2,99","100,0",0
33,25,"24817,69","-6070,0","3870,96","22618,65","22595,22","-23,43","63,38",0
34,26,"22595,22","-6205,0","4836,55","21226,77","21244,48","17,71","91,08",0
35,27,"21244,48","-5675,0","9308,46","24877,94","24901,41","23,47","74,31",0
36,28,"24901,41","-6025,0","6142,81","25019,22","24954,04","-65,18","74,53",0
37,29,"24954,04","-5960,0","5190,12","24184,16","24248,22","64,06","125,78",0
38,30,"24248,22","-5965,0","3757,59","22040,81","22103,59","62,78","217,58",0
39,31,"22103,59","-6030,0","6512,86","22586,45","22716,31","129,86","242,0",0
40,32,"22716,31","-5960,0","5877,7","22634,01","22754,68","120,67","360,22",0
41,33,"22754,68","-6050,0","3767,04","20471,72","20514,78","43,06","370,01",0
42,34,"20514,78","-6160,0","6907,14","21261,92","21256,53","-5,39","367,61",0
43,35,"21256,53","-6130,0","7529,87","22656,4","22681,83","25,43","416,47",0
44,36,"22681,83","-5970,0","7318,58","24030,41","24094,86","64,45","463,21",0
45,37,"24094,86","-5760,0","6384,13","24718,99","24745,57","26,58","466,32",0
46,38,"24745,57","-6005,0","3686,0","22426,57","22445,01","18,44","549,94",0
47,39,"22445,01","-6130,0","7682,05","23997,06","23925,94","-71,12","414,76",0
48,40,"23925,94","-5790,0","5944,33","24080,27","24144,72","64,45","416,43",0
49,41,"24144,72","-5855,0","4792,8","23082,52","23167,59","85,07","371,64",0
50,42,"23167,59","-6240,0","6358,15","23285,74","23179,63","-106,11","144,86",0
