,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"14090,69",-5755,"7678,24","16013,93","16018,66","4,73","50,39",0
10,2,"16018,66",-6100,"7945,74","17864,4","17918,86","54,46","88,85",0
11,3,"17918,86",-5890,"6948,73","18977,59","19047,4","69,81","170,93",0
12,4,"19047,4",-6605,"4036,63","16479,03","16448,11","-30,92","147,48",0
13,5,"16448,11",-6010,"6965,93","17404,04","17434,85","30,81","129,2",0
14,6,"17434,85",-6215,"7046,37","18266,22","18203,95","-62,27","96,08",0
15,7,"18203,95",-5740,"3999,02","16462,97","16489,36","26,39","64,21",0
16,8,"16489,36",-5995,"11002,55","21496,91","21493,0","-3,91","27,08",0
17,9,"21493,0",-5565,"5965,3","21893,3","21922,81","29,51","93,4",0
18,10,"21922,81",-6170,"3017,03","18769,84","18737,58","-32,26","86,35",0
19,11,"18737,58",-6035,"6976,16","19678,74","19681,31","2,57","84,19",0
20,12,"19681,31",-5860,"7023,17","20844,48","20839,61","-4,87","24,86",0
21,13,"20839,61",-5755,"6964,62","22049,23","22060,86","11,63","-33,32",0
22,14,"22060,86",-5840,"6751,03","22971,89","22988,11","16,22","13,82",0
23,15,"22988,11",-6045,"6571,24","23514,35","23504,74","-9,61","-26,6",0
24,16,"23504,74",-6015,"6480,99","23970,73","23977,5","6,77","42,44",0
25,17,"23977,5",-6000,"3447,12","21424,62","21485,61","60,99","77,04",0
26,18,"21485,61",-6120,"6935,34","22300,95","22417,21","116,26","197,21",0
27,19,"22417,21",-5965,"5769,92","22222,13","22196,73","-25,4","142,3",0
28,20,"22196,73",-6065,"7236,76","23368,49","23360,22","-8,27","166,29",0
29,21,"23360,22",-6320,"4051,61","21091,83","21098,27","6,44","170,16",1
30,22,"21098,27",-5870,"6707,19","21935,46","21704,03","-231,43","-56,4",1
31,23,"21704,03",-6210,"5605,26","21099,29","20981,83","-117,46","-185,49",1
32,24,"20981,83",-6280,"5746,73","20448,56","20260,57","-187,99","-389,7",1
33,25,"20260,57",-6365,"9602,11","23497,68","23359,77","-137,91","-518,0",1
34,26,"23359,77",-6130,"4027,46","21257,23","21034,52","-222,71","-747,48",1
35,27,"21034,52",-6125,"6165,57","21075,09","20997,62","-77,47","-885,94",1
36,28,"20997,62",-5900,"8119,29","23216,91","23127,98","-88,93","-1091,13",1
37,29,"23127,98",-6005,"2755,43","19878,41","19759,91","-118,5","-1184,23",1
38,30,"19759,91",-5920,"6346,16","20186,07","20051,03","-135,04","-1311,0",1
39,31,"20051,03",-5950,"7229,07","21330,1","21148,82","-181,28","-1498,72",1
40,32,"21148,82",-5995,"7546,3","22700,12","22561,36","-138,76","-1406,05",1
41,33,"22561,36",-6180,"4010,89","20392,25","20188,27","-203,98","-1492,57",1
42,34,"20188,27",-6090,"5408,48","19506,75","19431,65","-75,1","-1379,68",1
43,35,"19431,65",-5945,"6600,55","20087,2","19978,33","-108,87","-1350,64",1
44,36,"19978,33",-6025,"5917,9","19871,23","19700,75","-170,48","-1298,41",1
45,37,"19700,75",-5995,"8101,52","21807,27","21657,98","-149,29","-1370,23",1
46,38,"21657,98",-6170,"3653,19","19141,17","19032,76","-108,41","-1389,71",1
47,39,"19032,76",-6070,"6332,68","19295,44","19179,86","-115,58","-1386,79",1
48,40,"19179,86",-5995,"5853,1","19037,96","18858,1","-179,86","-1431,61",1
49,41,"18858,1",-6065,"4874,3","17667,4","17562,89","-104,51","-1354,84",1
50,42,"17562,89",-6280,"8586,24","19869,13","19788,45","-80,68","-1296,76",1
51,43,"19788,45",-5840,"3784,12","17732,57","17688,05","-44,52","-1137,3",1
52,44,"17688,05",-6130,"7274,83","18832,88","18681,82","-151,06","-1213,26",1
53,45,"18681,82",-6085,"6919,75","19516,57","19278,2","-238,37","-1342,76",1
54,46,"19278,2",-6205,"6886,64","19959,84","19812,44","-147,4","-1319,68",1
55,47,"19812,44",-6415,"4318,14","17715,58","17575,61","-139,97","-1310,36",1
56,48,"17575,61",-6195,"5797,92","17178,53","16919,11","-259,42","-1461,37",1
57,49,"16919,11",-5560,"7962,14","19321,25","19152,48","-168,77","-1514,56",1
58,50,"19152,48",-5785,"3872,62","17240,1","17057,72","-182,38","-1517,08",1
