,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"19850,01","-6190,0","3007,83","16667,84","16649,01","-18,83","101,86",0
10,2,"16649,01","-6075,0","7996,41","18570,42","18569,16","-1,26","38,55",0
11,3,"18569,16","-6040,0","7973,61","20502,77","20544,29","41,52","126,92",0
12,4,"20544,29","-6335,0","5734,95","19944,24","19952,92","8,68","69,48",0
13,5,"19952,92","-6275,0","6590,42","20268,34","20302,97","34,63","41,44",0
14,6,"20302,97","-6070,0","8534,26","22767,23","22703,07","-64,16","-43,37",0
15,7,"22703,07","-6190,0","5744,73","22257,8","22248,22","-9,58","36,7",0
16,8,"22248,22","-5815,0","5957,86","22391,08","22375,83","-15,25","-42,2",0
17,9,"22375,83","-5825,0","8009,75","24560,58","24636,67","76,09","61,68",0
18,10,"24636,67","-5975,0","3106,59","21768,26","21772,61","4,35","56,19",0
19,11,"21772,61","-5955,0","6727,3","22544,91","22571,89","26,98","102,0",0
20,12,"22571,89","-6095,0","6543,47","23020,36","23036,69","16,33","119,59",0
21,13,"23036,69","-5960,0","5277,37","22354,06","22313,6","-40,46","37,61",0
22,14,"22313,6","-5845,0","8614,89","25083,49","25145,36","61,87","90,8",0
23,15,"25145,36","-6065,0","4730,73","23811,09","23810,74","-0,35","55,82",0
24,16,"23810,74","-6110,0","4457,34","22158,08","22145,95","-12,13","107,85",0
25,17,"22145,95","-5950,0","4599,33","20795,28","20760,1","-35,18","82,25",0
26,18,"20760,1","-6180,0","7893,0","22473,1","22478,96","5,86","103,36",0
27,19,"22478,96","-5970,0","6587,93","23096,89","23110,29","13,4","40,67",0
28,20,"23110,29","-6040,0","6750,68","23820,97","23812,65","-8,32","28,0",0
29,21,"23812,65","-6255,0","5442,67","23000,32","22996,05","-4,27","-3,25",0
30,22,"22996,05","-5815,0","3994,08","21175,13","21189,39","14,26","-5,32",0
31,23,"21189,39","-6070,0","6110,3","21229,69","21152,65","-77,04","-41,9",0
32,24,"21152,65","-6195,0","6968,63","21926,28","21957,79","31,51","-72,26",0
33,25,"21957,79","-6100,0","3960,85","19818,64","19856,98","38,34","-33,57",0
34,26,"19856,98","-5935,0","7976,83","21898,81","21926,18","27,37","5,93",0
35,27,"21926,18","-6235,0","7458,7","23149,88","23032,5","-117,38","-76,27",0
36,28,"23032,5","-6205,0","4315,55","21143,05","21114,2","-28,85","-110,98",0
37,29,"21114,2","-5900,0","6496,41","21710,61","21728,89","18,28","-106,1",0
38,30,"21728,89","-6030,0","6772,22","22471,11","22516,26","45,15","-52,63",0
39,31,"22516,26","-6130,0","5655,34","22041,6","22074,47","32,87","-15,49",0
40,32,"22074,47","-5635,0","5405,82","21845,29","21922,04","76,75","47,0",0
41,33,"21922,04","-5885,0","6332,64","22369,68","22386,78","17,1","141,14",0
42,34,"22386,78","-6000,0","4031,16","20417,94","20370,65","-47,29","62,34",0
43,35,"20370,65","-6005,0","10448,59","24814,24","24865,68","51,44","75,44",0
44,36,"24865,68","-6080,0","2259,41","21045,09","21007,92","-37,17","10,9",0
45,37,"21007,92","-5915,0","7315,47","22408,39","22351,17","-57,22","71,06",0
46,38,"22351,17","-6055,0","7468,36","23764,53","23857,52","92,99","192,9",0
47,39,"23857,52","-6250,0","5879,86","23487,38","23406,96","-80,42","94,2",0
48,40,"23406,96","-6160,0","3044,38","20291,34","20250,72","-40,62","8,43",0
49,41,"20250,72","-6225,0","8856,02","22881,74","22990,47","108,73","84,29",0
50,42,"22990,47","-5960,0","4482,38","21512,85","21530,86","18,01","25,55",0
51,43,"21530,86","-6320,0","7483,1","22693,96","22709,78","15,82","24,27",0
52,44,"22709,78","-5870,0","7220,85","24060,63","24078,81","18,18","89,74",0
53,45,"24078,81","-5915,0","5208,43","23372,24","23555,68","183,44","221,74",0
54,46,"23555,68","-6190,0","2958,17","20323,85","20343,06","19,21","278,12",0
55,47,"20343,06","-5840,0","7825,83","22328,89","22373,27","44,38","379,72",0
56,48,"22373,27","-6175,0","5723,94","21922,21","21906,17","-16,04","270,69",0
57,49,"21906,17","-6255,0","7232,26","22883,43","23007,33","123,9","475,01",0
58,50,"23007,33","-5630,0","4188,07","21565,4","21575,55","10,15","525,78",0
59,51,"21575,55","-6185,0","6180,26","21570,81","21479,72","-91,09","325,96",0
60,52,"21479,72","-5825,0","7045,36","22700,08","22651,75","-48,33","259,62",0
61,53,"22651,75","-6370,0","6717,97","22999,72","23047,04","47,32","291,12",0
62,54,"23047,04","-5475,0","3786,94","21358,98","21372,83","13,85","286,79",0
63,55,"21372,83","-5815,0","6877,28","22435,11","22543,97","108,86","212,21",0
64,56,"22543,97","-6070,0","4769,5","21243,47","21246,04","2,57","195,57",0
65,57,"21246,04","-6095,0","5098,41","20249,45","20239,48","-9,97","141,22",0
66,58,"20239,48","-5860,0","7005,93","21385,41","21360,03","-25,38","131,88",0
67,59,"21360,03","-6065,0","4017,45","19312,48","19289,31","-23,17","-15,19",0
68,60,"19289,31","-6165,0","10305,22","23429,53","23491,25","61,72","36,38",0
69,61,"23491,25","-5725,0","5476,42","23242,67","23299,02","56,35","183,82",0
70,62,"23299,02","-6190,0","4374,77","21483,79","21525,94","42,15","274,3",0
71,63,"21525,94","-6045,0","7013,98","22494,92","22449,25","-45,67","181,31",0
72,64,"22449,25","-5765,0","3962,24","20646,49","20634,32","-12,17","155,29",0
73,65,"20634,32","-5995,0","6807,53","21446,85","21490,54","43,69","90,12",0
74,66,"21490,54","-6040,0","6517,57","21968,11","21886,75","-81,36","6,19",0
75,67,"21886,75","-6235,0","6243,99","21895,74","21933,4","37,66","53,82",0
76,68,"21933,4","-6030,0","6306,85","22210,25","22266,36","56,11","135,31",0
77,69,"22266,36","-5980,0","7162,04","23448,4","23419,96","-28,44","130,04",0
78,70,"23419,96","-6080,0","5801,3","23141,26","23207,32","66,06","134,38",0
79,71,"23207,32","-5835,0","4833,6","22205,92","22214,51","8,59","86,62",0
80,72,"22214,51","-6285,0","6907,22","22836,73","22862,32","25,59","70,06",0
81,73,"22862,32","-6005,0","4543,9","21401,22","21387,54","-13,68","102,05",0
82,74,"21387,54","-5945,0","7002,8","22445,34","22512,3","66,96","181,18",0
83,75,"22512,3","-6085,0","5024,87","21452,17","21387,16","-65,01","72,48",0
84,76,"21387,16","-6215,0","8082,13","23254,29","23220,49","-33,8","120,04",0
85,77,"23220,49","-5840,0","7430,69","24811,18","24905,75","94,57","176,95",0
86,78,"24905,75","-5620,0","5253,97","24539,72","24513,73","-25,99","94,85",0
87,79,"24513,73","-5765,0","3975,41","22724,14","22757,52","33,38","156,67",0
88,80,"22757,52","-5750,0","6359,8","23367,32","23222,04","-145,28","-54,67",0
89,81,"23222,04","-5840,0","5047,59","22429,63","22538,49","108,86","45,6",0
90,82,"22538,49","-5910,0","3856,36","20484,85","20475,26","-9,59","10,42",0
91,83,"20475,26","-6210,0","6974,59","21239,85","21284,29","44,44","68,54",0
92,84,"21284,29","-5990,0","6907,73","22202,02","22281,98","79,96","81,54",0
93,85,"22281,98","-5895,0","7056,93","23443,91","23372,74","-71,17","75,38",0
94,86,"23372,74","-5720,0","5613,6","23266,34","23283,48","17,14","126,32",0
95,87,"23283,48","-6055,0","5755,03","22983,51","23185,71","202,2","233,95",0
96,88,"23185,71","-6010,0","6082,64","23258,35","23176,28","-82,07","177,87",0
97,89,"23176,28","-6250,0","5857,64","22783,92","22771,76","-12,16","132,33",0
98,90,"22771,76","-6290,0","5935,89","22417,65","22443,35","25,7","303,31",0
