,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"13689,29","-6200,0","9859,61","17348,9","17315,01","-33,89","93,19",0
10,2,"17315,01","-5965,0","6578,38","17928,39","18121,96","193,57","276,59",0
11,3,"18121,96","-6170,0","5339,44","17291,4","17357,0","65,6","264,32",0
12,4,"17357,0","-5975,0","6966,25","18348,25","18365,14","16,89","200,58",0
13,5,"18365,14","-6135,0","7964,66","20194,8","20222,38","27,58","192,82",0
14,6,"20222,38","-6035,0","6010,75","20198,13","20203,32","5,19","198,73",0
15,7,"20203,32","-6090,0","7875,53","21988,85","22122,64","133,79","325,63",0
16,8,"22122,64","-5760,0","6225,5","22588,14","22654,27","66,13","344,88",0
17,9,"22654,27","-6155,0","6447,86","22947,13","22921,29","-25,84","437,72",0
18,10,"22921,29","-5845,0","2984,8","20061,09","20097,64","36,55","485,57",0
19,11,"20097,64","-6045,0","6073,41","20126,05","20060,39","-65,66","453,8",0
20,12,"20060,39","-6020,0","8340,38","22380,77","22413,93","33,16","293,39",0
21,13,"22413,93","-6050,0","7608,9","23972,83","23954,18","-18,65","209,14",0
22,14,"23954,18","-5590,0","4546,99","22911,17","22891,34","-19,83","172,42",0
23,15,"22891,34","-6080,0","6653,53","23464,87","23587,12","122,25","267,09",0
24,16,"23587,12","-5845,0","6099,89","23842,01","23884,72","42,71","304,61",0
25,17,"23884,72","-6040,0","6250,12","24094,84","24097,62","2,78","173,6",0
26,18,"24097,62","-6020,0","3750,84","21828,46","21822,88","-5,58","101,89",0
27,19,"21822,88","-6025,0","6962,64","22760,52","22787,68","27,16","154,89",0
28,20,"22787,68","-6160,0","6582,67","23210,35","23140,44","-69,91","48,43",0
29,21,"23140,44","-5995,0","3668,15","20813,59","20859,34","45,75","159,84",0
30,22,"20859,34","-5785,0","9894,44","24968,78","24979,87","11,09","137,77",0
31,23,"24979,87","-6070,0","4045,78","22955,65","22887,04","-68,61","87,81",0
32,24,"22887,04","-5910,0","5830,62","22807,66","22771,32","-36,34","71,3",0
33,25,"22771,32","-5820,0","4143,21","21094,53","21220,3","125,77","74,82",0
34,26,"21220,3","-6165,0","8620,45","23675,75","23655,1","-20,65","11,46",0
35,27,"23655,1","-6050,0","4226,13","21831,23","21827,71","-3,52","5,16",0
36,28,"21827,71","-5985,0","6390,21","22232,92","22205,57","-27,35","-16,61",0
37,29,"22205,57","-6005,0","5788,92","21989,49","22167,74","178,25","134,48",0
38,30,"22167,74","-5830,0","5222,51","21560,25","21581,36","21,11","225,5",0
39,31,"21581,36","-6245,0","9355,26","24691,62","24786,61","94,99","274,74",0
40,32,"24786,61","-5945,0","4156,41","22998,02","23055,84","57,82","321,47",0
41,33,"23055,84","-6140,0","3988,58","20904,42","20858,52","-45,9","344,18",0
42,34,"20858,52","-5930,0","8587,37","23515,89","23543,05","27,16","407,68",0
43,35,"23543,05","-6005,0","3594,59","21132,64","21144,36","11,72","293,63",0
44,36,"21144,36","-6055,0","6972,65","22062,01","22103,04","41,03","355,31",0
45,37,"22103,04","-6025,0","3850,31","19928,35","19954,52","26,17","385,0",0
46,38,"19954,52","-5935,0","6002,64","20022,16","20036,39","14,23","426,58",0
47,39,"20036,39","-5625,0","10020,33","24431,72","24417,29","-14,43","233,9",0
48,40,"24417,29","-6320,0","5493,43","23590,72","23554,56","-36,16","176,63",0
49,41,"23554,56","-6025,0","6270,62","23800,18","23793,39","-6,79","74,85",0
50,42,"23793,39","-6040,0","5557,05","23310,44","23279,29","-31,15","-14,12",0
51,43,"23279,29","-6040,0","3370,09","20609,38","20662,94","53,56","85,34",0
52,44,"20662,94","-6100,0","8925,6","23488,54","23525,53","36,99","95,17",0
53,45,"23525,53","-6000,0","6917,02","24442,55","24502,38","59,83","143,28",0
54,46,"24502,38","-6285,0","3663,46","21880,84","21936,1","55,26","157,51",0
55,47,"21936,1","-6250,0","6841,58","22527,68","22634,38","106,7","238,04",0
56,48,"22634,38","-6125,0","5959,29","22468,67","22504,56","35,89","259,7",0
57,49,"22504,56","-5735,0","7053,49","23823,05","23895,37","72,32","346,45",0
58,50,"23895,37","-6120,0","3297,16","21072,53","21085,38","12,85","395,46",0
59,51,"21085,38","-5815,0","5956,94","21227,32","21276,32","49,0","451,25",0
60,52,"21276,32","-6290,0","7613,24","22599,56","22657,52","57,96","540,36",0
61,53,"22657,52","-5785,0","5916,06","22788,58","22889,49","100,91","587,71",0
62,54,"22889,49","-5625,0","6900,06","24164,55","24228,27","63,72","614,44",0
63,55,"24228,27","-6255,0","3005,74","20979,01","20972,52","-6,49","548,12",0
64,56,"20972,52","-6315,0","9072,96","23730,48","23704,85","-25,63","467,23",0
65,57,"23704,85","-5870,0","5027,82","22862,67","22946,37","83,7","444,23",0
66,58,"22946,37","-5835,0","3140,53","20251,9","20268,55","16,65","424,99",0
67,59,"20268,55","-5925,0","6067,97","20411,52","20336,62","-74,9","277,77",0
68,60,"20336,62","-5990,0","7867,68","22214,3","22188,76","-25,54","239,38",0
69,61,"22188,76","-6105,0","6553,3","22637,06","22681,89","44,83","235,21",0
70,62,"22681,89","-6010,0","5868,63","22540,52","22535,19","-5,33","171,92",0
71,63,"22535,19","-5560,0","4831,08","21806,27","21886,2","79,93","150,94",0
72,64,"21886,2","-5920,0","6143,73","22109,93","22198,83","88,9","176,12",0
73,65,"22198,83","-6270,0","6032,08","21960,91","21945,01","-15,9","166,71",0
74,66,"21945,01","-6290,0","6075,41","21730,42","21623,81","-106,61","85,73",0
75,67,"21623,81","-6250,0","6996,98","22370,79","22390,19","19,4","21,43",0
76,68,"22390,19","-5930,0","6936,11","23396,3","23447,16","50,86","55,64",0
77,69,"23447,16","-6150,0","3418,75","20715,91","20756,29","40,38","170,92",0
78,70,"20756,29","-5930,0","7630,7","22456,99","22509,96","52,97","249,43",0
79,71,"22509,96","-5830,0","6871,59","23551,55","23581,86","30,31","234,91",0
80,72,"23581,86","-6085,0","2997,62","20494,48","20481,68","-12,8","227,44",0
81,73,"20481,68","-6190,0","7698,28","21989,96","22013,28","23,32","170,83",0
82,74,"22013,28","-5860,0","6802,02","22955,3","22971,15","15,85","97,78",0
83,75,"22971,15","-5910,0","6147,68","23208,83","23188,8","-20,03","93,65",0
84,76,"23188,8","-6175,0","6894,36","23908,16","24002,7","94,54","294,8",0
85,77,"24002,7","-5920,0","6101,33","24184,03","24130,49","-53,54","221,86",0
86,78,"24130,49","-5865,0","5581,43","23846,92","23831,49","-15,43","155,57",0
87,79,"23831,49","-6160,0","6573,1","24244,59","24230,05","-14,54","100,65",0
88,80,"24230,05","-6115,0","3360,51","21475,56","21457,21","-18,35","29,33",0
89,81,"21457,21","-6090,0","6955,41","22322,62","22398,99","76,37","75,39",0
90,82,"22398,99","-5890,0","7244,27","23753,26","23755,02","1,76","89,95",0
91,83,"23755,02","-6165,0","4536,21","22126,23","22090,41","-35,82","30,81",0
92,84,"22090,41","-6340,0","7067,8","22818,21","22801,92","-16,29","-1,33",0
93,85,"22801,92","-5935,0","6433,9","23300,82","23312,14","11,32","30,02",0
94,86,"23312,14","-6005,0","6117,49","23424,63","23379,46","-45,17","-109,69",0
95,87,"23379,46","-6020,0","7176,15","24535,61","24599,35","63,74","7,59",0
