,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"23056,29","-5975,0","3639,31","20720,6","20716,68","-3,92","334,01",0
10,2,"20716,68","-6150,0","7008,88","21575,56","21681,55","105,99","352,59",0
11,3,"21681,55","-6030,0","6463,74","22115,29","22138,84","23,55","354,54",0
12,4,"22138,84","-6330,0","4019,4","19828,24","19807,63","-20,61","339,9",0
13,5,"19807,63","-6315,0","10039,4","23532,03","23487,69","-44,34","121,91",0
14,6,"23487,69","-5870,0","5473,88","23091,57","23170,23","78,66","166,91",0
15,7,"23170,23","-6335,0","5334,32","22169,55","22187,27","17,72","204,61",0
16,8,"22187,27","-5625,0","6902,31","23464,58","23467,6","3,02","141,95",0
17,9,"23467,6","-5875,0","3004,15","20596,75","20596,84","0,09","100,67",0
18,10,"20596,84","-6215,0","7384,64","21766,48","21913,25","146,77","306,93",0
19,11,"21913,25","-6095,0","6784,97","22603,22","22565,49","-37,73","273,12",0
20,12,"22565,49","-5860,0","6001,75","22707,24","22803,34","96,1","263,23",0
21,13,"22803,34","-5940,0","6861,55","23724,89","23679,04","-45,85","193,83",0
22,14,"23679,04","-5905,0","3375,17","21149,21","21184,49","35,28","249,72",0
23,15,"21184,49","-6075,0","7330,24","22439,73","22531,73","92,0","386,06",0
24,16,"22531,73","-6010,0","5501,63","22023,36","22075,99","52,63","360,03",0
25,17,"22075,99","-6045,0","3962,38","19993,37","19935,5","-57,87","284,44",0
26,18,"19935,5","-6050,0","7743,55","21629,05","21710,59","81,54","362,96",0
27,19,"21710,59","-5895,0","5565,51","21381,1","21418,61","37,51","400,38",0
28,20,"21418,61","-6345,0","8025,52","23099,13","23113,25","14,12","267,73",0
29,21,"23113,25","-6125,0","4466,5","21454,75","21534,92","80,17","385,63",0
30,22,"21534,92","-5760,0","7139,49","22914,41","22768,74","-145,67","143,86",0
31,23,"22768,74","-6265,0","5971,36","22475,1","22478,27","3,17","192,88",0
32,24,"22478,27","-6215,0","6025,38","22288,65","22306,76","18,11","175,71",0
33,25,"22306,76","-6090,0","7029,25","23246,01","23203,55","-42,46","41,25",0
34,26,"23203,55","-5865,0","4674,53","22013,08","22010,9","-2,18","-13,56",0
35,27,"22010,9","-6260,0","6295,42","22046,32","22081,84","35,52","79,83",0
36,28,"22081,84","-6130,0","6592,46","22544,3","22565,61","21,31","19,6",0
37,29,"22565,61","-5820,0","2978,65","19724,26","19750,2","25,94","8,03",0
38,30,"19750,2","-5815,0","9701,43","23636,63","23668,29","31,66","25,57",0
39,31,"23668,29","-5930,0","5473,87","23212,16","23234,28","22,12","-32,48",0
40,32,"23234,28","-6020,0","5074,57","22288,85","22306,63","17,78","130,97",0
41,33,"22306,63","-6190,0","5786,87","21903,5","21880,11","-23,39","104,41",0
42,34,"21880,11","-5845,0","2951,51","18986,62","19025,94","39,32","125,62",0
43,35,"19025,94","-6395,0","5949,08","18580,02","18629,27","49,25","217,33",0
44,36,"18629,27","-6155,0","6033,75","18508,02","18506,35","-1,67","217,84",0
45,37,"18506,35","-6085,0","3637,39","16058,74","16057,87","-0,87","181,45",0
46,38,"16057,87","-6160,0","8551,3","18449,17","18429,17","-20,0","140,14",0
47,39,"18429,17","-6125,0","8879,28","21183,45","21118,4","-65,05","49,15",0
48,40,"21118,4","-6010,0","8552,4","23660,8","23683,96","23,16","40,65",0
49,41,"23683,96","-6120,0","5830,45","23394,41","23449,57","55,16","73,69",0
50,42,"23449,57","-5765,0","5288,89","22973,46","23071,15","97,69","153,6",0
51,43,"23071,15","-6315,0","6632,07","23388,22","23318,69","-69,53","107,46",0
52,44,"23318,69","-6025,0","5833,29","23126,98","23113,53","-13,45","54,69",0
53,45,"23113,53","-5975,0","6846,66","23985,19","23980,75","-4,44","1,0",0
54,46,"23980,75","-6230,0","3107,81","20858,56","20930,6","72,04","74,71",0
55,47,"20930,6","-6240,0","10236,93","24927,53","24861,42","-66,11","9,47",0
56,48,"24861,42","-6020,0","3365,99","22207,41","22212,16","4,75","34,22",0
57,49,"22212,16","-5910,0","6867,98","23170,14","23215,87","45,73","145,0",0
58,50,"23215,87","-5900,0","3833,49","21149,36","21154,81","5,45","127,29",0
59,51,"21154,81","-6290,0","6906,46","21771,27","21856,49","85,22","157,35",0
60,52,"21856,49","-5895,0","6609,16","22570,65","22690,27","119,62","179,28",0
61,53,"22690,27","-6060,0","7206,97","23837,24","23784,24","-53,0","195,81",0
62,54,"23784,24","-6135,0","3230,61","20879,85","20962,9","83,05","292,31",0
63,55,"20962,9","-6020,0","7654,64","22597,54","22556,56","-40,98","255,77",0
64,56,"22556,56","-5800,0","3537,34","20293,9","20350,84","56,94","240,67",0
65,57,"20350,84","-5895,0","5932,53","20388,37","20426,22","37,85","344,63",0
66,58,"20426,22","-5950,0","5969,87","20446,09","20454,19","8,1","347,98",0
67,59,"20454,19","-6205,0","6997,47","21246,66","21249,69","3,03","305,28",0
68,60,"21249,69","-5870,0","7011,32","22391,01","22397,86","6,85","306,68",0
69,61,"22397,86","-6160,0","7396,2","23634,06","23618,46","-15,6","205,86",0
70,62,"23618,46","-6325,0","6765,0","24058,46","24022,98","-35,48","50,76",0
71,63,"24022,98","-6110,0","5476,18","23389,16","23357,08","-32,08","71,68",0
72,64,"23357,08","-6175,0","3365,1","20547,18","20530,94","-16,24","-27,61",0
73,65,"20530,94","-5935,0","6851,51","21447,45","21517,23","69,78","83,15",0
74,66,"21517,23","-5840,0","6038,4","21715,63","21674,79","-40,84","-14,63",0
75,67,"21674,79","-6230,0","8656,74","24101,53","24137,71","36,18","-16,3",0
76,68,"24137,71","-5960,0","3155,48","21333,19","21332,26","-0,93","-25,33",0
77,69,"21332,26","-6160,0","7010,21","22182,47","22184,62","2,15","-26,21",0
78,70,"22184,62","-6035,0","6687,05","22836,67","22850,93","14,26","-18,8",0
79,71,"22850,93","-6030,0","4738,95","21559,88","21551,01","-8,87","-12,07",0
80,72,"21551,01","-6045,0","7702,2","23208,21","23238,65","30,44","53,85",0
81,73,"23238,65","-6090,0","3024,02","20172,67","20199,82","27,15","113,08",0
82,74,"20199,82","-6050,0","7562,28","21712,1","21721,99","9,89","139,21",0
83,75,"21721,99","-6095,0","5892,77","21519,76","21590,76","71,0","140,43",0
84,76,"21590,76","-5890,0","6966,32","22667,08","22700,79","33,71","214,98",0
85,77,"22700,79","-5915,0","6877,82","23663,61","23681,59","17,98","196,78",0
86,78,"23681,59","-6165,0","4535,48","22052,07","22046,63","-5,44","192,27",0
87,79,"22046,63","-5930,0","4770,19","20886,82","20957,95","71,13","261,25",0
88,80,"20957,95","-5905,0","8990,05","24043,0","24043,68","0,68","247,67",0
89,81,"24043,68","-6090,0","5008,01","22961,69","22988,6","26,91","283,45",0
90,82,"22988,6","-6065,0","5606,3","22529,9","22539,07","9,17","262,18",0
91,83,"22539,07","-6425,0","4924,3","21038,37","21015,77","-22,6","212,43",0
92,84,"21015,77","-5990,0","7181,38","22207,15","22218,66","11,51","214,05",0
93,85,"22218,66","-5850,0","7786,75","24155,41","24222,16","66,75","209,8",0
94,86,"24222,16","-6220,0","6864,99","24867,15","24882,36","15,21","191,3",0
95,87,"24882,36","-5760,0","2507,12","21629,48","21639,86","10,38","183,7",0
96,88,"21639,86","-6130,0","7143,46","22653,32","22726,97","73,65","262,79",0
97,89,"22726,97","-6225,0","6466,72","22968,69","23079,36","110,67","302,33",0
98,90,"23079,36","-5885,0","3031,97","20226,33","20194,26","-32,07","269,58",0
99,91,"20194,26","-6050,0","5947,2","20091,46","20157,04","65,58","308,25",0
