,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"23110,72",-6405,"3057,7","19763,42","19750,06","-13,36","-36,51",0
10,2,"19750,06",-5915,"7941,92","21776,98","21813,94","36,96","-49,63",0
11,3,"21813,94",-5880,"6450,42","22384,36","22482,94","98,58","61,99",0
12,4,"22482,94",-6040,"5584,75","22027,69","22022,72","-4,97","151,89",0
13,5,"22022,72",-6160,"7492,43","23355,15","23412,67","57,52","148,61",0
14,6,"23412,67",-6030,"5750,26","23132,93","23122,91","-10,02","118,48",0
15,7,"23122,91",-5765,"6162,98","23520,89","23587,53","66,64","240,61",0
16,8,"23587,53",-6055,"5905,67","23438,2","23365,46","-72,74","108,41",0
17,9,"23365,46",-5960,"4229,51","21634,97","21608,01","-26,96","3,11",0
18,10,"21608,01",-5915,"5853,78","21546,79","21589,5","42,71","174,36",0
19,11,"21589,5",-6230,"7318,07","22677,57","22650,65","-26,92","160,8",0
20,12,"22650,65",-5810,"7595,56","24436,21","24377,6","-58,61","65,23",0
21,13,"24377,6",-5980,"6206,2","24603,8","24595,06","-8,74","-42,09",0
22,14,"24595,06",-6290,"2849,03","21154,09","21201,69","47,6","10,48",0
23,15,"21201,69",-6000,"6909,91","22111,6","22233,35","121,75","74,71",0
24,16,"22233,35",-6180,"6562,61","22615,96","22605,68","-10,28","74,45",0
25,17,"22605,68",-6105,"7373,04","23873,72","23909,67","35,95","43,76",0
26,18,"23909,67",-5905,"4800,72","22805,39","22816,2","10,81","127,31",0
27,19,"22816,2",-6085,"3956,84","20688,04","20754,12","66,08","220,35",0
28,20,"20754,12",-5930,"7624,85","22448,97","22362,18","-86,79","90,85",0
29,21,"22362,18",-6250,"6688,39","22800,57","22623,67","-176,9","-59,13",1
30,22,"22623,67",-6170,"3532,53","19986,2","19321,99","-664,21","-664,73",1
31,23,"19321,99",-5745,"7880,88","21457,87","20743,51","-714,36","-1370,35",1
32,24,"20743,51",-6175,"6133,08","20701,59","20099,2","-602,39","-2020,34",1
33,25,"20099,2",-6410,"7053,52","20742,72","20108,69","-634,03","-2776,12",1
34,26,"20108,69",-5630,"7520,06","21998,75","21409,72","-589,03","-3354,87",1
35,27,"21409,72",-5995,"3347,58","18762,3","18160,5","-601,8","-3992,62",1
36,28,"18160,5",-6235,"7301,0","19226,5","18607,84","-618,66","-4622,09",1
37,29,"18607,84",-5975,"3292,97","15925,81","15376,31","-549,5","-5237,67",1
38,30,"15376,31",-6045,"8198,53","17529,84","16948,96","-580,88","-5731,76",1
39,31,"16948,96",-6220,"5675,45","16404,41","15824,48","-579,93","-6134,79",1
40,32,"15824,48",-5905,"6819,68","16739,16","16278,71","-460,45","-5931,03",1
41,33,"16278,71",-6200,"6605,03","16683,74","16235,13","-448,61","-5665,28",1
42,34,"16235,13",-6250,"4432,05","14417,18","13818,26","-598,92","-5661,81",1
43,35,"13818,26",-5740,"6626,2","14704,46","14211,94","-492,52","-5520,3",1
44,36,"14211,94",-6185,"5114,29","13141,23","12598,5","-542,73","-5474,0",1
45,37,"12598,5",-5950,"6689,47","13337,97","12921,18","-416,79","-5288,99",1
46,38,"12921,18",-6055,"7837,82","14704,0","14261,16","-442,84","-5113,17",1
47,39,"14261,16",-6060,"3618,75","11819,91","11328,45","-491,46","-5055,13",1
48,40,"11328,45",-6065,"6782,2","12045,65","11593,56","-452,09","-4926,34",1
49,41,"11593,56",-6035,"4792,4","10350,96","9821,18","-529,78","-4876,19",1
50,42,"9821,18",-6305,"9145,37","12661,55","12218,22","-443,33","-4859,07",1
51,43,"12218,22",-6310,"4081,09","9989,31","9501,83","-487,48","-4897,94",1
52,44,"9501,83",-5760,"9410,61","13152,44","12596,3","-556,14","-4855,16",1
53,45,"12596,3",-6110,"4278,45","10764,75","10249,57","-515,18","-4877,82",1
54,46,"10249,57",-6105,"3373,09","7517,66","7092,52","-425,14","-4760,23",1
55,47,"7092,52",-6425,"6688,61","7356,13","6959,45","-396,68","-4740,12",1
56,48,"6959,45",-5700,"6059,87","7319,32","6893,46","-425,86","-4723,14",1
57,49,"6893,46",-6030,"6927,64","7791,1","7347,22","-443,88","-4675,56",1
58,50,"7347,22",-6065,"6760,48","8042,7","7809,47","-233,23","-4456,7",1
