,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"18449,36","-6030,0","6911,24","19330,6","19460,91","130,31","181,93",0
10,2,"19460,91","-6125,0","8022,82","21358,73","21278,01","-80,72","73,05",0
11,3,"21278,01","-6065,0","6947,29","22160,3","22222,18","61,88","147,32",0
12,4,"22222,18","-5980,0","7979,31","24221,49","24182,24","-39,25","-32,62",0
13,5,"24182,24","-6245,0","2862,55","20799,79","20848,11","48,32","85,87",0
14,6,"20848,11","-6300,0","7935,6","22483,71","22405,27","-78,44","21,83",0
15,7,"22405,27","-5695,0","5187,28","21897,55","21893,31","-4,24","-78,96",0
16,8,"21893,31","-6120,0","7870,32","23643,63","23543,99","-99,64","-121,43",0
17,9,"23543,99","-5775,0","3951,71","21720,7","21786,7","66,0","46,57",0
18,10,"21786,7","-6080,0","6747,7","22454,4","22446,75","-7,65","-3,43",0
19,11,"22446,75","-5780,0","5421,35","22088,1","22062,73","-25,37","-159,11",0
20,12,"22062,73","-6130,0","7482,62","23415,35","23416,42","1,07","-77,32",0
21,13,"23416,42","-6215,0","7155,41","24356,83","24309,08","-47,75","-186,95",0
22,14,"24309,08","-5620,0","3674,4","22363,48","22409,93","46,45","-101,25",0
23,15,"22409,93","-6095,0","8276,22","24591,15","24555,4","-35,75","-185,32",0
24,16,"24555,4","-5830,0","2895,02","21620,42","21637,49","17,07","-89,81",0
25,17,"21637,49","-5970,0","6660,53","22328,02","22403,06","75,04","-10,53",0
26,18,"22403,06","-6240,0","4030,57","20193,63","20188,97","-4,66","84,45",0
27,19,"20188,97","-6365,0","6942,71","20766,68","20799,85","33,17","51,62",0
28,20,"20799,85","-5805,0","5989,27","20984,12","21009,05","24,93","84,2",0
29,21,"21009,05","-6200,0","7936,17","22745,22","22796,21","50,99","160,56",0
30,22,"22796,21","-5845,0","6380,95","23332,16","23223,34","-108,82","50,67",0
