,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"22143,65","-6055,0","6215,36","22304,01","22242,32","-61,69","34,11",0
10,2,"22242,32","-5940,0","6691,65","22993,97","22983,66","-10,31","42,41",0
11,3,"22983,66","-5885,0","6130,98","23229,64","23301,88","72,24","58,48",0
12,4,"23301,88","-6030,0","5035,77","22307,65","22270,88","-36,77","25,47",0
13,5,"22270,88","-6005,0","6518,15","22784,03","22794,42","10,39","13,96",0
14,6,"22794,42","-5875,0","4691,16","21610,58","21541,08","-69,5","-25,69",0
15,7,"21541,08","-5360,0","6520,61","22701,69","22737,67","35,98","-69,44",0
16,8,"22737,67","-6045,0","3969,31","20661,98","20635,33","-26,65","-142,27",0
17,9,"20635,33","-6335,0","9194,82","23495,15","23583,03","87,88","57,4",0
18,10,"23583,03","-6080,0","6032,76","23535,79","23647,84","112,05","113,62",0
19,11,"23647,84","-5880,0","6783,73","24551,57","24586,69","35,12","210,43",0
20,12,"24586,69","-6160,0","2605,99","21032,68","21006,06","-26,62","194,12",0
21,13,"21006,06","-5950,0","9712,66","24768,72","24757,3","-11,42","110,46",0
22,14,"24757,3","-6180,0","2826,57","21403,87","21413,88","10,01","157,24",0
23,15,"21413,88","-6385,0","7624,49","22653,37","22597,2","-56,17","90,68",0
24,16,"22597,2","-6335,0","6650,09","22912,29","22923,2","10,91","171,09",0
25,17,"22923,2","-5770,0","3237,45","20390,65","20440,76","50,11","185,22",0
26,18,"20440,76","-6265,0","7003,03","21178,79","21190,46","11,67","223,54",0
27,19,"21190,46","-6095,0","6867,25","21962,71","22084,4","121,69","257,35",0
28,20,"22084,4","-5960,0","5956,68","22081,08","22126,85","45,77","191,07",0
29,21,"22126,85","-5780,0","3984,82","20331,67","20330,49","-1,18","154,77",0
