,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"15362,61","-6205,0","4348,17","13505,78","13436,24","-69,54","259,9",0
10,2,"13436,24","-6255,0","8032,58","15213,82","15174,65","-39,17","233,42",0
11,3,"15174,65","-6115,0","7934,11","16993,76","17045,24","51,48","300,07",0
12,4,"17045,24","-6230,0","5962,78","16778,02","16826,91","48,89","330,23",0
13,5,"16826,91","-6165,0","8008,51","18670,42","18664,17","-6,25","293,53",0
14,6,"18664,17","-6170,0","6933,29","19427,46","19496,07","68,61","211,8",0
15,7,"19496,07","-5945,0","2937,23","16488,3","16539,84","51,54","185,74",0
16,8,"16539,84","-6095,0","8075,8","18520,64","18451,83","-68,81","95,96",0
17,9,"18451,83","-6140,0","6974,53","19286,36","19333,94","47,58","139,88",0
18,10,"19333,94","-6120,0","8018,37","21232,31","21225,63","-6,68","77,65",0
19,11,"21225,63","-6085,0","6973,57","22114,2","22107,29","-6,91","140,28",0
20,12,"22107,29","-5780,0","6508,14","22835,43","22772,58","-62,85","116,6",0
21,13,"22772,58","-6140,0","4552,11","21184,69","21219,24","34,55","99,67",0
22,14,"21219,24","-6155,0","6563,95","21628,19","21629,8","1,61","52,39",0
23,15,"21629,8","-6155,0","7393,72","22868,52","22945,96","77,44","136,08",0
24,16,"22945,96","-6190,0","6313,22","23069,18","23177,85","108,67","176,14",0
25,17,"23177,85","-5995,0","5238,19","22421,04","22548,96","127,92","252,52",0
26,18,"22548,96","-5950,0","4430,12","21029,08","20940,32","-88,76","232,57",0
27,19,"20940,32","-6130,0","7808,07","22618,39","22637,86","19,47","204,46",0
28,20,"22637,86","-6070,0","4060,36","20628,22","20624,65","-3,57","207,57",0
29,21,"20624,65","-6170,0","10219,69","24674,34","24815,59","141,25","355,73",0
30,22,"24815,59","-5975,0","3055,57","21896,16","21863,72","-32,44","386,14",0
31,23,"21863,72","-6315,0","7670,77","23219,49","23214,46","-5,03","346,56",0
