,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"19384,06","-5915,0","9008,46","22477,52","22494,68","17,16","121,49",0
10,2,"22494,68","-6015,0","5468,91","21948,59","21910,81","-37,78","-10,59",0
11,3,"21910,81","-5915,0","5418,82","21414,63","21472,04","57,41","69,22",0
12,4,"21472,04","-6185,0","7550,03","22837,07","22838,96","1,89","35,51",0
13,5,"22838,96","-6090,0","6176,32","22925,28","22818,89","-106,39","-68,93",0
14,6,"22818,89","-5660,0","7204,54","24363,43","24428,27","64,84","7,96",0
15,7,"24428,27","-6145,0","2926,84","21210,11","21250,12","40,01","-21,3",0
16,8,"21250,12","-5805,0","5568,8","21013,92","21047,76","33,84","-65,33",0
17,9,"21047,76","-5935,0","6994,35","22107,11","22135,07","27,96","25,43",0
18,10,"22135,07","-6395,0","3915,62","19655,69","19666,39","10,7","109,64",0
19,11,"19666,39","-6060,0","7811,88","21418,27","21482,48","64,21","156,69",0
20,12,"21482,48","-6090,0","4128,9","19521,38","19537,93","16,55","211,02",0
21,13,"19537,93","-5940,0","11256,49","24854,42","24853,56","-0,86","152,75",0
22,14,"24853,56","-6170,0","3480,69","22164,25","22154,98","-9,27","141,59",0
23,15,"22154,98","-6165,0","6530,92","22520,9","22487,6","-33,3","214,68",0
24,16,"22487,6","-5855,0","6563,67","23196,27","23200,8","4,53","154,37",0
25,17,"23200,8","-5690,0","4864,04","22374,84","22424,1","49,26","163,62",0
26,18,"22424,1","-6470,0","6645,24","22599,34","22612,05","12,71","142,49",0
27,19,"22612,05","-6225,0","6440,06","22827,11","22805,59","-21,52","93,01",0
28,20,"22805,59","-5865,0","5223,8","22164,39","22231,94","67,55","149,86",0
29,21,"22231,94","-6045,0","6267,33","22454,27","22426,44","-27,83","57,82",0
30,22,"22426,44","-5925,0","6727,42","23228,86","23151,76","-77,1","-35,83",0
31,23,"23151,76","-5870,0","5271,54","22553,3","22622,81","69,51","34,54",0
32,24,"22622,81","-6090,0","5975,77","22508,58","22507,01","-1,57","42,24",0
33,25,"22507,01","-6135,0","7888,22","24260,23","24248,84","-11,39","64,15",0
34,26,"24248,84","-6005,0","5839,31","24083,15","24070,96","-12,19","47,43",0
35,27,"24070,96","-6340,0","4910,69","22641,65","22625,23","-16,42","-18,25",0
36,28,"22625,23","-6130,0","4048,49","20543,72","20501,34","-42,38","-73,34",0
37,29,"20501,34","-6250,0","5933,84","20185,18","20267,41","82,23","30,41",0
38,30,"20267,41","-6180,0","5904,41","19991,82","20068,84","77,02","39,88",0
39,31,"20068,84","-6065,0","6042,58","20046,42","20013,54","-32,88","34,83",0
40,32,"20013,54","-6055,0","9053,15","23011,69","22980,8","-30,89","81,04",0
41,33,"22980,8","-5920,0","6960,49","24021,29","23917,17","-104,12","-92,59",0
42,34,"23917,17","-5650,0","4816,72","23083,89","23157,81","73,92","-17,1",0
43,35,"23157,81","-5990,0","4639,94","21807,75","21830,99","23,24","17,53",0
44,36,"21830,99","-6175,0","6864,48","22520,47","22482,5","-37,97","-8,25",0
45,37,"22482,5","-6390,0","3437,95","19530,45","19560,76","30,31","38,48",0
46,38,"19560,76","-6030,0","9480,07","23010,83","23092,22","81,39","162,25",0
47,39,"23092,22","-5685,0","6606,39","24013,61","24088,22","74,61","154,63",0
48,40,"24088,22","-5605,0","6511,83","24995,05","25058,72","63,67","141,28",0
49,41,"25058,72","-5985,0","2569,68","21643,4","21719,5","76,1","250,26",0
50,42,"21719,5","-5845,0","6475,72","22350,22","22187,82","-162,4","118,75",0
51,43,"22187,82","-6070,0","5963,55","22081,37","22125,26","43,89","266,76",0
52,44,"22125,26","-5735,0","6928,81","23319,07","23263,73","-55,34","137,5",0
53,45,"23263,73","-5860,0","5469,0","22872,73","22922,03","49,3","163,56",0
54,46,"22922,03","-6220,0","5674,12","22376,15","22279,72","-96,43","105,1",0
55,47,"22279,72","-5990,0","5730,96","22020,68","21961,79","-58,89","15,9",0
56,48,"21961,79","-6030,0","5983,88","21915,67","21963,24","47,57","-17,92",0
57,49,"21963,24","-6035,0","3642,42","19570,66","19444,44","-126,22","-218,75",0
58,50,"19444,44","-6235,0","6500,85","19710,29","19657,38","-52,91","-335,33",0
59,51,"19657,38","-5640,0","8597,57","22614,95","22604,03","-10,92","-422,35",0
60,52,"22604,03","-6085,0","4885,93","21404,96","21393,88","-11,08","-271,03",0
61,53,"21393,88","-5885,0","6456,73","21965,61","21996,46","30,85","-284,07",0
62,54,"21996,46","-5805,0","6757,97","22949,43","22883,23","-66,2","-294,93",0
63,55,"22883,23","-6015,0","3896,31","20764,54","20745,7","-18,84","-363,07",0
64,56,"20745,7","-5825,0","7432,92","22353,62","22418,15","64,53","-202,11",0
65,57,"22418,15","-6035,0","7753,88","24137,03","24156,19","19,16","-124,06",0
66,58,"24156,19","-5975,0","5926,34","24107,53","24128,97","21,44","-150,19",0
67,59,"24128,97","-5890,0","5631,85","23870,82","23957,54","86,72","62,75",0
68,60,"23957,54","-5845,0","2311,39","20423,93","20411,66","-12,27","103,39",0
69,61,"20411,66","-5955,0","6924,96","21381,62","21412,1","30,48","144,79",0
70,62,"21412,1","-6390,0","9174,76","24196,86","24194,35","-2,51","153,36",0
71,63,"24194,35","-6155,0","3565,72","21605,07","21544,97","-60,1","62,41",0
72,64,"21544,97","-5775,0","6960,95","22730,92","22811,91","80,99","209,6",0
73,65,"22811,91","-5725,0","6788,25","23875,16","23915,56","40,4","268,84",0
74,66,"23915,56","-5785,0","4986,94","23117,5","23159,76","42,26","246,57",0
75,67,"23159,76","-6110,0","5931,29","22981,05","22896,81","-84,24","143,17",0
76,68,"22896,81","-6260,0","5757,83","22394,64","22375,7","-18,94","102,79",0
77,69,"22375,7","-5815,0","7719,95","24280,65","24258,61","-22,04","-5,97",0
78,70,"24258,61","-6200,0","4563,3","22621,91","22688,44","66,53","72,83",0
