,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"13606,56","-6135,0","6078,24","13549,8","13604,57","54,77","189,82",0
10,2,"13604,57","-6180,0","7816,29","15240,86","15298,64","57,78","140,18",0
11,3,"15298,64","-6540,0","8066,41","16825,05","16766,16","-58,89","114,81",0
12,4,"16766,16","-5950,0","2994,85","13811,01","13832,37","21,36","118,61",0
13,5,"13832,37","-6225,0","8046,4","15653,77","15600,11","-53,66","107,3",0
14,6,"15600,11","-5960,0","8069,06","17709,17","17649,34","-59,83","42,19",0
15,7,"17649,34","-5790,0","6652,59","18511,93","18532,01","20,08","19,89",0
16,8,"18532,01","-5825,0","8238,63","20945,64","21018,58","72,94","63,14",0
17,9,"21018,58","-5970,0","7074,72","22123,3","22067,96","-55,34","22,07",0
18,10,"22067,96","-6175,0","6064,74","21957,7","21885,33","-72,37","-73,16",0
19,11,"21885,33","-5555,0","8046,44","24376,77","24383,41","6,64","-121,29",0
20,12,"24383,41","-5695,0","5121,75","23810,16","23811,51","1,35","-177,72",0
21,13,"23811,51","-5845,0","4493,28","22459,79","22487,34","27,55","-91,28",0
22,14,"22487,34","-5785,0","7542,03","24244,37","24331,87","87,5","-25,14",0
23,15,"24331,87","-6275,0","3143,49","21200,36","21225,39","25,03","53,55",0
24,16,"21225,39","-6380,0","7178,47","22023,86","22076,62","52,76","166,14",0
25,17,"22076,62","-5870,0","6307,91","22514,53","22556,6","42,07","188,13",0
26,18,"22556,6","-5905,0","6999,58","23651,18","23593,24","-57,94","57,25",0
27,19,"23593,24","-6185,0","5552,75","22960,99","22884,36","-76,63","35,96",0
28,20,"22884,36","-5935,0","5904,84","22854,2","22825,66","-28,54","79,79",0
29,21,"22825,66","-6320,0","6255,25","22760,91","22734,39","-26,52","46,63",0
30,22,"22734,39","-6315,0","7196,25","23615,64","23654,02","38,38","83,66",0
31,23,"23654,02","-5605,0","4020,47","22069,49","22106,1","36,61","92,72",0
32,24,"22106,1","-6205,0","7392,47","23293,57","23294,82","1,25","6,47",0
33,25,"23294,82","-6090,0","5681,18","22886,0","22985,17","99,17","80,61",0
34,26,"22985,17","-5945,0","6441,82","23481,99","23408,57","-73,42","-45,57",0
35,27,"23408,57","-5745,0","3539,32","21202,89","21205,22","2,33","-85,31",0
36,28,"21205,22","-5755,0","7684,29","23134,51","23089,38","-45,13","-72,5",0
37,29,"23089,38","-6045,0","5124,33","22168,71","22149,99","-18,72","-14,59",0
38,30,"22149,99","-6145,0","4745,55","20750,54","20733,35","-17,19","-3,24",0
39,31,"20733,35","-5800,0","4644,69","19578,04","19522,0","-56,04","-32,76",0
40,32,"19522,0","-6290,0","8539,58","21771,58","21747,64","-23,94","-95,08",0
41,33,"21747,64","-6275,0","5968,92","21441,56","21381,35","-60,21","-191,9",0
42,34,"21381,35","-5945,0","6647,41","22083,76","22088,85","5,09","-188,06",0
43,35,"22088,85","-6025,0","7097,52","23161,37","23182,71","21,34","-265,89",0
44,36,"23182,71","-6140,0","4988,48","22031,19","22144,39","113,2","-79,27",0
45,37,"22144,39","-6170,0","6178,63","22153,02","22211,98","58,96","-22,64",0
46,38,"22211,98","-6215,0","5357,4","21354,38","21267,01","-87,37","-64,88",0
47,39,"21267,01","-6195,0","7032,65","22104,66","22075,89","-28,77","-74,93",0
48,40,"22075,89","-6020,0","3389,66","19445,55","19438,63","-6,92","-64,66",0
49,41,"19438,63","-5885,0","11268,46","24822,09","24806,09","-16,0","-24,62",0
50,42,"24806,09","-6070,0","4483,18","23219,27","23298,47","79,2","78,52",0
51,43,"23298,47","-6170,0","6607,77","23736,24","23753,85","17,61","156,34",0
52,44,"23753,85","-5755,0","3555,48","21554,33","21626,27","71,94","223,19",0
53,45,"21626,27","-6165,0","6542,18","22003,45","21911,72","-91,73","110,12",0
54,46,"21911,72","-5975,0","7277,14","23213,86","23268,19","54,33","51,25",0
55,47,"23268,19","-5755,0","4101,87","21615,06","21611,58","-3,48","-11,19",0
56,48,"21611,58","-5990,0","5898,02","21519,6","21512,22","-7,38","68,8",0
57,49,"21512,22","-5940,0","6954,37","22526,59","22585,74","59,15","156,72",0
58,50,"22585,74","-5990,0","6323,89","22919,63","22963,43","43,8","207,44",0
59,51,"22963,43","-6115,0","4252,52","21100,95","21109,19","8,24","231,68",0
60,52,"21109,19","-6145,0","6761,21","21725,4","21636,79","-88,61","63,87",0
61,53,"21636,79","-6200,0","6934,18","22370,97","22460,37","89,4","135,66",0
62,54,"22460,37","-6425,0","5525,64","21561,01","21637,81","76,8","140,52",0
63,55,"21637,81","-5735,0","7178,35","23081,16","23082,1","0,94","233,19",0
64,56,"23082,1","-6295,0","3004,53","19791,63","19798,64","7,01","185,87",0
65,57,"19798,64","-6075,0","9984,88","23708,52","23714,27","5,75","195,1",0
66,58,"23714,27","-5780,0","4371,31","22305,58","22312,99","7,41","209,89",0
67,59,"22312,99","-6270,0","8138,91","24181,9","24248,68","66,78","217,52",0
68,60,"24248,68","-6160,0","6295,62","24384,3","24439,38","55,08","228,8",0
69,61,"24439,38","-6415,0","3357,66","21382,04","21455,38","73,34","293,9",0
70,62,"21455,38","-6195,0","6314,47","21574,85","21628,45","53,6","436,11",0
71,63,"21628,45","-5935,0","7949,07","23642,52","23658,32","15,8","362,51",0
72,64,"23658,32","-5610,0","5880,14","23928,46","24057,37","128,91","414,62",0
73,65,"24057,37","-6065,0","3414,27","21406,64","21385,7","-20,94","392,74",0
74,66,"21385,7","-6185,0","6973,84","22174,54","22233,87","59,33","445,06",0
75,67,"22233,87","-5870,0","6819,23","23183,1","23219,42","36,32","475,63",0
76,68,"23219,42","-6205,0","3880,14","20894,56","20868,78","-25,78","442,44",0
77,69,"20868,78","-6080,0","7422,69","22211,47","22200,3","-11,17","364,49",0
78,70,"22200,3","-5815,0","3983,29","20368,59","20400,95","32,36","341,77",0
79,71,"20400,95","-6400,0","6918,93","20919,88","21020,93","101,05","369,48",0
80,72,"21020,93","-6110,0","6002,29","20913,22","20895,24","-17,98","297,9",0
81,73,"20895,24","-6065,0","7919,85","22750,09","22833,75","83,66","365,76",0
82,74,"22833,75","-6000,0","7012,05","23845,8","23840,16","-5,64","231,21",0
83,75,"23840,16","-6145,0","4690,95","22386,11","22351,64","-34,47","217,68",0
84,76,"22351,64","-5930,0","6100,57","22522,21","22625,46","103,25","261,6",0
85,77,"22625,46","-5735,0","5823,0","22713,46","22779,57","66,11","291,39",0
86,78,"22779,57","-6160,0","5838,27","22457,84","22572,75","114,91","432,08",0
87,79,"22572,75","-6240,0","4223,86","20556,61","20568,33","11,72","454,97",0
88,80,"20568,33","-6320,0","7685,73","21934,06","21906,6","-27,46","395,15",0
89,81,"21906,6","-6020,0","6196,02","22082,62","22095,01","12,39","306,49",0
90,82,"22095,01","-6040,0","3217,33","19272,34","19296,63","24,29","348,76",0
91,83,"19296,63","-5915,0","9988,58","23370,21","23446,28","76,07","341,17",0
92,84,"23446,28","-5830,0","4758,11","22374,39","22364,92","-9,47","337,34",0
93,85,"22364,92","-5745,0","6004,05","22623,97","22603,85","-20,12","351,69",0
94,86,"22603,85","-6180,0","4301,83","20725,68","20702,52","-23,16","225,28",0
95,87,"20702,52","-5770,0","6802,38","21734,9","21854,49","119,59","278,76",0
96,88,"21854,49","-5975,0","7092,35","22971,84","22884,5","-87,34","76,51",0
97,89,"22884,5","-5935,0","7023,9","23973,4","23910,54","-62,86","1,93",0
98,90,"23910,54","-6120,0","4219,5","22010,04","22013,16","3,12","32,51",0
99,91,"22013,16","-6245,0","5424,89","21193,05","21230,19","37,14","57,26",0
100,92,"21230,19","-5850,0","6764,82","22145,01","22033,88","-111,13","-78,16",0
101,93,"22033,88","-6035,0","7791,54","23790,42","23801,93","11,51","-142,72",0
102,94,"23801,93","-6090,0","6170,84","23882,77","23912,97","30,2","-103,05",0
103,95,"23912,97","-6230,0","5084,36","22767,33","22741,33","-26,0","-108,93",0
104,96,"22741,33","-5800,0","3220,35","20161,68","20118,35","-43,33","-129,1",0
105,97,"20118,35","-6100,0","6023,68","20042,03","20030,25","-11,78","-260,47",0
106,98,"20030,25","-6085,0","10040,73","23985,98","23934,67","-51,31","-224,44",0
107,99,"23934,67","-5855,0","3825,65","21905,32","21986,63","81,31","-80,27",0
108,100,"21986,63","-5980,0","7404,62","23411,25","23344,29","-66,96","-150,35",0
109,101,"23344,29","-6480,0","6102,16","22966,45","22994,65","28,2","-159,29",0
110,102,"22994,65","-5715,0","5502,27","22781,92","22848,34","66,42","18,26",0
111,103,"22848,34","-6165,0","2968,06","19651,4","19681,57","30,17","36,92",0
112,104,"19681,57","-6425,0","5915,75","19172,32","19257,55","85,23","91,95",0
113,105,"19257,55","-5980,0","6268,36","19545,91","19521,09","-24,82","93,13",0
114,106,"19521,09","-6010,0","6606,82","20117,91","20063,72","-54,19","82,27",0
115,107,"20063,72","-6010,0","4226,63","18280,35","18242,48","-37,87","56,18",0
116,108,"18242,48","-6025,0","8969,64","21187,12","21251,5","64,38","171,87",0
117,109,"21251,5","-6110,0","7842,22","22983,72","22950,84","-32,88","57,68",0
118,110,"22950,84","-5765,0","3932,72","21118,56","21087,58","-30,98","93,66",0
119,111,"21087,58","-5985,0","6991,35","22093,93","22097,59","3,66","69,12",0
120,112,"22097,59","-5885,0","7894,28","24106,87","24137,07","30,2","32,9",0
121,113,"24137,07","-5760,0","3439,45","21816,52","21884,28","67,76","70,49",0
122,114,"21884,28","-5875,0","6337,49","22346,77","22412,34","65,57","50,83",0
123,115,"22412,34","-6090,0","5174,53","21496,87","21477,57","-19,3","56,35",0
124,116,"21477,57","-6220,0","7613,27","22870,84","22818,03","-52,81","57,73",0
125,117,"22818,03","-6195,0","6806,55","23429,58","23394,41","-35,17","60,43",0
126,118,"23394,41","-5815,0","4041,26","21620,67","21685,16","64,49","60,54",0
127,119,"21685,16","-5855,0","5939,6","21769,76","21736,6","-33,16","60,26",0
128,120,"21736,6","-6085,0","6373,0","22024,6","22110,69","86,09","177,33",0
129,121,"22110,69","-5795,0","6272,82","22588,51","22533,96","-54,55","119,12",0
130,122,"22533,96","-6220,0","6450,18","22764,14","22785,96","21,82","110,74",0
131,123,"22785,96","-5935,0","6032,31","22883,27","22935,55","52,28","95,26",0
132,124,"22935,55","-5875,0","5914,13","22974,68","22924,76","-49,92","-20,23",0
133,125,"22924,76","-5955,0","7213,05","24182,81","24206,2","23,39","22,46",0
134,126,"24206,2","-6005,0","5581,55","23782,75","23797,11","14,36","89,63",0
135,127,"23797,11","-6375,0","5238,74","22660,85","22693,45","32,6","157,4",0
136,128,"22693,45","-5540,0","6273,96","23427,41","23440,16","12,75","105,66",0
137,129,"23440,16","-5940,0","6207,38","23707,54","23722,3","14,76","153,58",0
138,130,"23722,3","-5810,0","3952,66","21864,96","21940,3","75,34","142,83",0
139,131,"21940,3","-6250,0","6981,79","22672,09","22683,34","11,25","208,63",0
140,132,"22683,34","-5775,0","7805,1","24713,44","24732,05","18,61","205,42",0
141,133,"24732,05","-6105,0","4698,14","23325,19","23308,93","-16,26","136,88",0
142,134,"23308,93","-6020,0","6895,45","24184,38","24198,9","14,52","201,32",0
143,135,"24198,9","-5820,0","3805,83","22184,73","22244,77","60,04","237,97",0
144,136,"22244,77","-6050,0","7830,4","24025,17","24107,33","82,16","305,77",0
145,137,"24107,33","-6060,0","3655,02","21702,35","21708,03","5,68","278,85",0
146,138,"21708,03","-5960,0","7241,43","22989,46","22979,6","-9,86","256,24",0
147,139,"22979,6","-6115,0","6476,42","23341,02","23410,8","69,78","311,26",0
148,140,"23410,8","-6410,0","3647,15","20647,95","20681,29","33,34","269,26",0
149,141,"20681,29","-6025,0","5970,91","20627,2","20645,0","17,8","275,81",0
150,142,"20645,0","-6205,0","6939,78","21379,78","21460,63","80,85","338,05",0
151,143,"21460,63","-6065,0","6031,62","21427,25","21407,1","-20,15","334,16",0
152,144,"21407,1","-5840,0","7065,8","22632,9","22549,25","-83,65","235,99",0
153,145,"22549,25","-5525,0","2937,41","19961,66","20052,83","91,17","267,12",0
154,146,"20052,83","-6015,0","7833,54","21871,37","21754,53","-116,84","68,12",0
155,147,"21754,53","-6165,0","6808,58","22398,11","22417,26","19,15","81,59",0
156,148,"22417,26","-5870,0","5983,89","22531,15","22507,21","-23,94","67,51",0
157,149,"22507,21","-6280,0","5801,02","22028,23","22164,54","136,31","134,04",0
158,150,"22164,54","-5780,0","6320,61","22705,15","22821,18","116,03","216,73",0
159,151,"22821,18","-5855,0","5367,51","22333,69","22315,08","-18,61","180,32",0
160,152,"22315,08","-5955,0","4559,11","20919,19","20952,68","33,49","132,96",0
161,153,"20952,68","-5795,0","6772,52","21930,2","21845,3","-84,9","68,21",0
162,154,"21845,3","-6010,0","6499,15","22334,45","22296,12","-38,33","113,53",0
163,155,"22296,12","-5750,0","4037,91","20584,03","20574,1","-9,93","12,43",0
164,156,"20574,1","-5990,0","7834,63","22418,73","22428,76","10,03","139,3",0
165,157,"22428,76","-5930,0","6417,32","22916,08","22844,56","-71,52","48,63",0
166,158,"22844,56","-5980,0","5090,08","21954,64","21956,46","1,82","74,39",0
167,159,"21956,46","-6010,0","5324,07","21270,53","21336,68","66,15","4,23",0
168,160,"21336,68","-5820,0","7800,26","23316,94","23171,05","-145,89","-257,69",0
169,161,"23171,05","-6055,0","5801,89","22917,94","22886,38","-31,56","-270,64",0
170,162,"22886,38","-5830,0","6672,3","23728,68","23796,15","67,47","-236,66",0
171,163,"23796,15","-6115,0","5238,28","22919,43","22970,07","50,64","-101,12",0
172,164,"22970,07","-5990,0","6909,63","23889,7","23856,37","-33,33","-96,12",0
173,165,"23856,37","-5915,0","3619,87","21561,24","21602,22","40,98","-45,21",0
174,166,"21602,22","-6140,0","7527,98","22990,2","23060,55","70,35","15,11",0
175,167,"23060,55","-6010,0","5363,14","22413,69","22361,81","-51,88","34,75",0
176,168,"22361,81","-5830,0","8024,49","24556,3","24561,38","5,08","38,01",0
177,169,"24561,38","-5800,0","5281,44","24042,82","24169,91","127,09","98,95",0
178,170,"24169,91","-5670,0","3913,97","22413,88","22475,84","61,96","306,8",0
179,171,"22475,84","-6125,0","6579,21","22930,05","22881,18","-48,87","289,49",0
180,172,"22881,18","-6025,0","7309,0","24165,18","24160,76","-4,42","217,6",0
181,173,"24160,76","-5665,0","3514,24","22010,0","22044,05","34,05","201,01",0
182,174,"22044,05","-5795,0","6604,07","22853,12","22814,44","-38,68","195,66",0
183,175,"22814,44","-5985,0","5658,96","22488,4","22380,49","-107,91","46,77",0
184,176,"22380,49","-5510,0","6144,46","23014,95","23035,29","20,34","-3,24",0
185,177,"23035,29","-6235,0","6326,91","23127,2","23106,04","-21,16","27,48",0
186,178,"23106,04","-6275,0","4207,45","21038,49","21083,35","44,86","67,26",0
187,179,"21083,35","-6030,0","6890,25","21943,6","22001,32","57,72","-2,11",0
188,180,"22001,32","-6185,0","7961,51","23777,83","23831,73","53,9","-10,17",0
189,181,"23831,73","-5845,0","3246,91","21233,64","21291,71","58,07","96,77",0
190,182,"21291,71","-6225,0","6975,56","22042,27","22097,34","55,07","156,26",0
191,183,"22097,34","-5775,0","6376,98","22699,32","22676,02","-23,3","98,91",0
