,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"14556,63","-6100,0","7672,4","16129,03","16156,68","27,65","-66,83",0
10,2,"16156,68","-5970,0","3517,74","13704,42","13714,85","10,43","-97,98",0
11,3,"13714,85","-5975,0","8581,27","16321,12","16261,92","-59,2","-126,01",0
12,4,"16261,92","-6155,0","6603,2","16710,12","16773,23","63,11","-59,66",0
13,5,"16773,23","-6065,0","5252,68","15960,91","15952,4","-8,51","20,37",0
14,6,"15952,4","-6185,0","6997,52","16764,92","16762,66","-2,26","32,28",0
15,7,"16762,66","-5970,0","7470,08","18262,74","18232,16","-30,58","-9,83",0
16,8,"18232,16","-6215,0","6583,2","18600,36","18587,06","-13,3","-93,46",0
17,9,"18587,06","-6195,0","8568,06","20960,12","20913,57","-46,55","-59,29",0
18,10,"20913,57","-5900,0","8270,61","23284,18","23374,17","89,99","30,78",0
19,11,"23374,17","-5950,0","5671,09","23095,26","23172,88","77,62","80,75",0
20,12,"23172,88","-6045,0","3704,87","20832,75","20875,49","42,74","113,06",0
21,13,"20875,49","-6120,0","6692,92","21448,41","21422,56","-25,85","146,41",0
22,14,"21422,56","-6020,0","6539,32","21941,88","21920,49","-21,39","61,91",0
23,15,"21920,49","-6000,0","3491,29","19411,78","19448,31","36,53","106,95",0
24,16,"19448,31","-6010,0","7928,93","21367,24","21420,06","52,82","162,03",0
25,17,"21420,06","-5750,0","7028,84","22698,9","22642,26","-56,64","135,97",0
26,18,"22642,26","-5645,0","3425,96","20423,22","20417,13","-6,09","143,18",0
27,19,"20417,13","-5815,0","9475,69","24077,82","23992,95","-84,87","104,86",0
28,20,"23992,95","-6300,0","3657,4","21350,35","21312,06","-38,29","-23,42",0
29,21,"21312,06","-5865,0","4011,79","19458,85","19515,31","56,46","-44,58",0
30,22,"19515,31","-6135,0","5962,66","19342,97","19375,57","32,6","-54,72",0
31,23,"19375,57","-6270,0","9952,32","23057,89","23108,08","50,19","21,32",0
32,24,"23108,08","-5895,0","3000,85","20213,93","20220,29","6,36","49,07",0
33,25,"20220,29","-6100,0","7138,09","21258,38","21171,49","-86,89","-74,35",0
34,26,"21171,49","-6040,0","6937,85","22069,34","22091,79","22,45","-104,72",0
35,27,"22091,79","-5955,0","5848,2","21984,99","22045,06","60,07","11,99",0
36,28,"22045,06","-5940,0","5926,34","22031,4","22095,27","63,87","81,95",0
37,29,"22095,27","-6555,0","8154,24","23694,51","23638,81","-55,7","111,12",0
38,30,"23638,81","-6125,0","4915,2","22429,01","22561,32","132,31","281,72",0
39,31,"22561,32","-6105,0","4950,23","21406,55","21386,6","-19,95","205,31",0
40,32,"21386,6","-5550,0","5395,92","21232,52","21208,84","-23,68","149,03",0
41,33,"21208,84","-5970,0","8124,81","23363,65","23363,3","-0,35","98,49",0
42,34,"23363,3","-5985,0","4577,21","21955,51","22024,33","68,82","160,95",0
43,35,"22024,33","-6285,0","5879,79","21619,12","21652,61","33,49","281,33",0
44,36,"21652,61","-6305,0","6909,23","22256,84","22354,71","97,87","356,75",0
45,37,"22354,71","-5895,0","6890,85","23350,56","23351,8","1,24","297,92",0
46,38,"23351,8","-5705,0","5054,58","22701,38","22722,28","20,9","254,95",0
47,39,"22722,28","-6025,0","7588,1","24285,38","24337,66","52,28","362,93",0
48,40,"24337,66","-6030,0","5018,28","23325,94","23282,81","-43,13","187,49",0
49,41,"23282,81","-5975,0","3828,0","21135,81","21123,03","-12,78","194,66",0
50,42,"21123,03","-6075,0","7221,66","22269,69","22246,36","-23,33","195,01",0
51,43,"22246,36","-5820,0","6627,05","23053,41","23169,27","115,86","311,22",0
52,44,"23169,27","-6005,0","6890,31","24054,58","24150,91","96,33","338,73",0
53,45,"24150,91","-6110,0","6185,19","24226,1","24222,61","-3,49","301,75",0
54,46,"24222,61","-6265,0","4169,19","22126,8","22221,35","94,55","298,43",0
55,47,"22221,35","-6200,0","5445,51","21466,86","21488,58","21,72","318,91",0
56,48,"21488,58","-6395,0","6649,04","21742,62","21735,11","-7,51","290,5",0
57,49,"21735,11","-5945,0","7090,55","22880,66","22900,75","20,09","258,31",0
58,50,"22900,75","-5830,0","5899,76","22970,51","22996,87","26,36","327,8",0
59,51,"22996,87","-5670,0","6516,77","23843,64","23702,82","-140,82","199,76",0
60,52,"23702,82","-6040,0","4986,48","22649,3","22655,72","6,42","229,51",0
61,53,"22655,72","-5785,0","5987,03","22857,75","22877,12","19,37","133,02",0
62,54,"22877,12","-6215,0","5649,09","22311,21","22363,59","52,38","89,07",0
63,55,"22363,59","-5965,0","7987,51","24386,1","24422,65","36,55","129,11",0
64,56,"24422,65","-5985,0","3604,09","22041,74","22049,59","7,85","42,41",0
65,57,"22049,59","-5995,0","3969,54","20024,13","19979,27","-44,86","-24,17",0
66,58,"19979,27","-5885,0","6212,09","20306,36","20303,97","-2,39","-19,05",0
67,59,"20303,97","-5775,0","6737,79","21266,76","21272,42","5,66","-33,48",0
68,60,"21272,42","-6105,0","9247,51","24414,93","24479,87","64,94","5,1",0
69,61,"24479,87","-5735,0","5956,54","24701,41","24746,16","44,75","190,67",0
70,62,"24746,16","-5815,0","2708,43","21639,59","21722,8","83,21","267,46",0
71,63,"21722,8","-5885,0","6945,5","22783,3","22796,93","13,63","261,72",0
72,64,"22796,93","-5900,0","7135,77","24032,7","24002,75","-29,95","179,39",0
73,65,"24002,75","-6325,0","3990,36","21668,11","21725,73","57,62","200,46",0
74,66,"21725,73","-5950,0","6936,77","22712,5","22783,37","70,87","263,48",0
75,67,"22783,37","-5730,0","7700,46","24753,83","24868,08","114,25","422,59",0
76,68,"24868,08","-5970,0","3663,79","22561,87","22606,18","44,31","469,29",0
77,69,"22606,18","-6290,0","7079,42","23395,6","23490,31","94,71","558,34",0
78,70,"23490,31","-5565,0","3669,11","21594,42","21570,33","-24,09","469,31",0
79,71,"21570,33","-6210,0","6538,76","21899,09","21861,39","-37,7","386,86",0
80,72,"21861,39","-6155,0","7870,13","23576,52","23578,06","1,54","305,19",0
81,73,"23578,06","-6120,0","4326,28","21784,34","21837,61","53,27","344,83",0
82,74,"21837,61","-6010,0","8250,49","24078,1","24053,79","-24,31","350,47",0
83,75,"24053,79","-6225,0","3793,15","21621,94","21657,94","36,0","328,85",0
84,76,"21657,94","-5675,0","7020,99","23003,93","23004,9","0,97","258,95",0
85,77,"23004,9","-6050,0","6955,25","23910,15","24061,07","150,92","295,62",0
86,78,"24061,07","-5860,0","4547,24","22748,31","22725,56","-22,75","228,56",0
87,79,"22725,56","-6080,0","6133,38","22778,94","22818,32","39,38","173,23",0
88,80,"22818,32","-6205,0","4091,45","20704,77","20717,9","13,13","210,45",0
89,81,"20717,9","-6295,0","8806,58","23229,48","23179,48","-50,0","198,15",0
90,82,"23179,48","-5645,0","4560,21","22094,69","22165,39","70,7","267,31",0
91,83,"22165,39","-5960,0","5740,75","21946,14","22006,75","60,61","274,65",0
92,84,"22006,75","-5845,0","6485,32","22647,07","22651,0","3,93","302,89",0
93,85,"22651,0","-6010,0","4932,94","21573,94","21632,88","58,94","325,83",0
94,86,"21632,88","-5800,0","6666,86","22499,74","22462,62","-37,12","287,74",0
95,87,"22462,62","-5785,0","6965,81","23643,43","23667,33","23,9","160,72",0
96,88,"23667,33","-6135,0","6704,23","24236,56","24206,21","-30,35","153,12",0
97,89,"24206,21","-5910,0","3825,88","22122,09","22006,11","-115,98","-2,24",0
98,90,"22006,11","-6040,0","6374,39","22340,5","22349,8","9,3","-6,07",0
99,91,"22349,8","-5640,0","7043,01","23752,81","23709,77","-43,04","0,89",0
100,92,"23709,77","-6120,0","6505,29","24095,06","24038,19","-56,87","-126,68",0
101,93,"24038,19","-5920,0","5022,76","23140,95","23157,2","16,25","-171,04",0
102,94,"23157,2","-5675,0","6636,91","24119,11","24062,26","-56,85","-231,82",0
103,95,"24062,26","-5970,0","3497,31","21589,57","21628,79","39,22","-251,54",0
104,96,"21628,79","-5940,0","6492,05","22180,84","22236,28","55,44","-158,98",0
105,97,"22236,28","-5900,0","6446,82","22783,1","22768,32","-14,78","-197,66",0
106,98,"22768,32","-5965,0","6646,47","23449,79","23313,98","-135,81","-303,12",0
107,99,"23313,98","-5960,0","4170,25","21524,23","21531,2","6,97","-180,17",0
108,100,"21531,2","-5880,0","6735,66","22386,86","22452,74","65,88","-123,59",0
109,101,"22452,74","-5930,0","6980,67","23503,41","23556,05","52,64","-27,91",0
110,102,"23556,05","-5985,0","5325,77","22896,82","22920,97","24,15","53,11",0
111,103,"22920,97","-5945,0","7455,37","24431,34","24423,76","-7,58","29,28",0
112,104,"24423,76","-5920,0","4038,59","22542,35","22605,14","62,79","148,92",0
113,105,"22605,14","-5680,0","5275,32","22200,46","22297,06","96,6","206,3",0
114,106,"22297,06","-5705,0","6900,04","23492,1","23452,89","-39,21","111,65",0
115,107,"23452,89","-5875,0","3540,32","21118,21","21109,89","-8,32","118,11",0
116,108,"21109,89","-6355,0","7275,63","22030,52","22060,72","30,2","284,12",0
117,109,"22060,72","-6210,0","5792,03","21642,75","21665,47","22,72","299,87",0
118,110,"21665,47","-5895,0","7722,68","23493,15","23532,8","39,65","273,64",0
119,111,"23532,8","-5990,0","6776,86","24319,66","24384,53","64,87","285,87",0
120,112,"24384,53","-6260,0","5827,16","23951,69","23937,74","-13,95","247,77",0
121,113,"23937,74","-6195,0","5988,24","23730,98","23653,37","-77,61","177,74",0
122,114,"23653,37","-5865,0","6055,79","23844,16","23813,14","-31,02","83,93",0
123,115,"23813,14","-5810,0","5328,8","23331,94","23340,57","8,63","-4,04",0
124,116,"23340,57","-6000,0","4135,25","21475,82","21421,05","-54,77","-19,6",0
125,117,"21421,05","-6110,0","6238,54","21549,59","21689,24","139,65","128,37",0
126,118,"21689,24","-6060,0","5711,6","21340,84","21322,39","-18,45","79,72",0
127,119,"21322,39","-5925,0","6284,24","21681,63","21743,44","61,81","118,81",0
128,120,"21743,44","-6540,0","6984,76","22188,2","22227,2","39,0","118,16",0
129,121,"22227,2","-5690,0","5622,19","22159,39","22251,71","92,32","145,61",0
130,122,"22251,71","-6380,0","4030,12","19901,83","19877,26","-24,57","134,99",0
131,123,"19877,26","-5790,0","7941,43","22028,69","22088,44","59,75","272,35",0
132,124,"22088,44","-6030,0","6275,21","22333,65","22337,15","3,5","306,87",0
133,125,"22337,15","-5920,0","7469,76","23886,91","23943,94","57,03","355,27",0
134,126,"23943,94","-6035,0","6315,37","24224,31","24286,75","62,44","472,48",0
135,127,"24286,75","-6215,0","2952,59","21024,34","21001,37","-22,97","309,86",0
136,128,"21001,37","-5870,0","5954,89","21086,26","21117,98","31,72","360,03",0
137,129,"21117,98","-5910,0","6994,41","22202,39","22217,01","14,62","312,84",0
138,130,"22217,01","-6020,0","6179,49","22376,5","22393,4","16,9","290,74",0
139,131,"22393,4","-5625,0","6186,89","22955,29","22979,16","23,87","222,29",0
140,132,"22979,16","-5795,0","3848,39","21032,55","20991,42","-41,13","205,73",0
141,133,"20991,42","-6130,0","7239,39","22100,81","22105,31","4,5","150,48",0
142,134,"22105,31","-6070,0","6203,17","22238,48","22259,74","21,26","168,24",0
143,135,"22259,74","-6510,0","6565,23","22314,97","22365,02","50,05","161,26",0
144,136,"22365,02","-5845,0","6754,45","23274,47","23225,6","-48,87","49,95",0
145,137,"23225,6","-6045,0","3025,22","20205,82","20188,49","-17,33","55,59",0
146,138,"20188,49","-6030,0","6684,41","20842,9","20896,68","53,78","77,65",0
147,139,"20896,68","-6230,0","6863,47","21530,15","21518,46","-11,69","51,34",0
