,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"17655,69",-5850,"6029,43","17835,12","17812,9","-22,22","-64,92",0
10,2,"17812,9",-5795,"6277,67","18295,57","18228,34","-67,23","-80,97",0
11,3,"18228,34",-6020,"7755,01","19963,35","20007,48","44,13","-71,69",0
12,4,"20007,48",-6215,"7009,29","20801,77","20796,9","-4,87","-48,68",0
13,5,"20796,9",-6185,"7441,38","22053,28","21979,6","-73,68","-72,2",0
14,6,"21979,6",-5715,"6311,85","22576,45","22628,67","52,22","-30,08",0
15,7,"22628,67",-5395,"6104,49","23338,16","23288,25","-49,91","-224,01",0
16,8,"23288,25",-6245,"5028,79","22072,04","22094,1","22,06","-249,18",0
17,9,"22094,1",-6025,"7676,41","23745,51","23859,25","113,74","-66,51",0
18,10,"23859,25",-6260,"3407,54","21006,79","20936,31","-70,48","-56,24",0
19,11,"20936,31",-6070,"6559,25","21425,56","21390,38","-35,18","-69,2",0
20,12,"21390,38",-5690,"5934,99","21635,37","21553,46","-81,91","-83,88",0
21,13,"21553,46",-6185,"6577,98","21946,44","22017,81","71,37","-56,64",0
22,14,"22017,81",-6450,"6639,51","22207,32","22242,58","35,26","-16,51",0
23,15,"22242,58",-5950,"6250,35","22542,93","22564,41","21,48","78,65",0
24,16,"22564,41",-5810,"3771,56","20525,97","20439,58","-86,39","-59,96",0
25,17,"20439,58",-5705,"6913,94","21648,52","21726,33","77,81","67,76",0
26,18,"21726,33",-6165,"6617,32","22178,65","22152,21","-26,44","19,26",0
27,19,"22152,21",-5900,"5665,4","21917,61","21851,17","-66,44","-160,92",0
28,20,"21851,17",-6180,"6691,87","22363,04","22390,93","27,89","-62,55",0
29,21,"22390,93",-5920,"6574,57","23045,5","22629,0","-416,5","-443,87",1
30,22,"22629,0",-6165,"6921,2","23385,2","22672,23","-712,97","-1074,93",1
31,23,"22672,23",-5955,"6424,0","23141,23","22434,46","-706,77","-1853,07",1
32,24,"22434,46",-6295,"5690,68","21830,14","21180,33","-649,81","-2538,14",1
33,25,"21180,33",-6270,"6264,89","21175,22","20585,47","-589,75","-3149,37",1
34,26,"20585,47",-6040,"3977,55","18523,02","17972,15","-550,87","-3613,85",1
35,27,"17972,15",-6240,"7063,35","18795,5","18250,46","-545,04","-4236,7",1
36,28,"18250,46",-6255,"5137,63","17133,09","16543,65","-589,44","-4799,7",1
37,29,"16543,65",-5895,"4769,93","15418,58","14924,59","-493,99","-5227,25",1
38,30,"14924,59",-6180,"10124,15","18868,74","18147,46","-721,28","-5976,42",1
39,31,"18147,46",-5670,"5205,27","17682,73","17201,98","-480,75","-6040,67",1
40,32,"17201,98",-5845,"4610,28","15967,26","15285,4","-681,86","-6009,56",1
41,33,"15285,4",-6185,"5347,52","14447,92","13928,07","-519,85","-5822,64",1
42,34,"13928,07",-6230,"4050,11","11748,18","11155,7","-592,48","-5765,31",1
43,35,"11155,7",-5585,"9931,75","15502,45","14985,91","-516,54","-5692,1",1
44,36,"14985,91",-6205,"3699,51","12480,42","11972,66","-507,76","-5648,99",1
45,37,"11972,66",-5800,"5890,39","12063,05","11622,75","-440,3","-5544,25",1
46,38,"11622,75",-5640,"5276,55","11259,3","10744,52","-514,78","-5469,59",1
47,39,"10744,52",-5855,"8855,19","13744,71","13057,65","-687,06","-5662,66",1
48,40,"13057,65",-5880,"4086,48","11264,13","10859,16","-404,97","-5346,35",1
49,41,"10859,16",-5835,"6469,0","11493,16","11056,03","-437,13","-5302,73",1
50,42,"11056,03",-6085,"5914,82","10885,85","10363,67","-522,18","-5143,05",1
51,43,"10363,67",-6015,"5553,59","9902,26","9546,08","-356,18","-4979,38",1
52,44,"9546,08",-6350,"7198,12","10394,2","10017,64","-376,56","-4763,46",1
53,45,"10017,64",-5960,"6120,63","10178,27","9705,19","-473,08","-4720,0",1
54,46,"9705,19",-5580,"5690,95","9816,14","9411,55","-404,59","-4616,83",1
55,47,"9411,55",-6170,"5880,65","9122,2","8663,63","-458,57","-4635,1",1
56,48,"8663,63",-6215,"6209,38","8658,01","8269,54","-388,47","-4508,79",1
57,49,"8269,54",-5895,"5256,51","7631,05","7200,27","-430,78","-4252,51",1
58,50,"7200,27",-5665,"6015,47","7550,74","7086,05","-464,69","-4312,23",1
