,Tiempo (dia),Volumen dep. almacenam. ini. (L),Venta (L),Llenado dep. almacenam. (L),Volumen dep. almacenam. fin. teor. (L),Volumen dep. almacenam. fin. (L),Variacion,Variacion Acum.,Fugando combustible
9,1,"20423,93","-5590,0","5813,6","20647,53","20665,41","17,88","31,64",0
10,2,"20665,41","-5970,0","5997,78","20693,19","20680,86","-12,33","79,51",0
11,3,"20680,86","-5930,0","7951,68","22702,54","22757,13","54,59","150,95",0
12,4,"22757,13","-6260,0","6680,1","23177,23","23197,64","20,41","107,33",0
13,5,"23197,64","-6075,0","5816,09","22938,73","22983,34","44,61","181,99",0
14,6,"22983,34","-6145,0","7660,42","24498,76","24453,26","-45,5","75,62",0
15,7,"24453,26","-6155,0","3843,88","22142,14","22127,68","-14,46","36,98",0
16,8,"22127,68","-6215,0","6612,09","22524,77","22529,94","5,17","146,87",0
17,9,"22529,94","-5945,0","6642,33","23227,27","23235,51","8,24","128,99",0
18,10,"23235,51","-6020,0","3898,6","21114,11","21140,63","26,52","105,13",0
19,11,"21140,63","-5685,0","6372,29","21827,92","21831,37","3,45","90,7",0
20,12,"21831,37","-6355,0","3963,63","19440,0","19482,04","42,04","145,07",0
21,13,"19482,04","-6225,0","7792,89","21049,93","21008,42","-41,51","48,97",0
22,14,"21008,42","-5880,0","3932,59","19061,01","19119,76","58,75","87,31",0
23,15,"19119,76","-6120,0","7108,01","20107,77","20020,24","-87,53","-44,83",0
24,16,"20020,24","-5800,0","7057,28","21277,52","21214,23","-63,29","-62,62",0
25,17,"21214,23","-6235,0","5277,69","20256,92","20252,41","-4,51","-52,67",0
26,18,"20252,41","-5965,0","6634,16","20921,57","20917,17","-4,4","-62,24",0
27,19,"20917,17","-6200,0","6575,58","21292,75","21242,17","-50,58","-121,06",0
28,20,"21242,17","-5595,0","5530,45","21177,62","21226,77","49,15","-98,43",0
29,21,"21226,77","-6080,0","6030,38","21177,15","21125,67","-51,48","-153,36",0
30,22,"21125,67","-5855,0","7886,09","23156,76","23197,65","40,89","-154,51",0
31,23,"23197,65","-6305,0","7371,74","24264,39","24246,61","-17,78","-130,78",0
32,24,"24246,61","-6065,0","3640,75","21822,36","21815,6","-6,76","-196,29",0
33,25,"21815,6","-5855,0","5603,72","21564,32","21524,52","-39,8","-148,56",0
34,26,"21524,52","-5850,0","6235,01","21909,53","21982,99","73,46","-11,81",0
35,27,"21982,99","-6005,0","6951,42","22929,41","22898,56","-30,85","-38,15",0
36,28,"22898,56","-6215,0","6172,88","22856,44","22772,72","-83,72","-117,47",0
37,29,"22772,72","-5740,0","4609,88","21642,6","21646,51","3,91","-62,98",0
38,30,"21646,51","-6215,0","8526,74","23958,25","24003,86","45,61","-66,52",0
39,31,"24003,86","-6040,0","3123,29","21087,15","21160,47","73,32","58,28",0
40,32,"21160,47","-5765,0","6076,24","21471,71","21425,38","-46,33","-28,94",0
41,33,"21425,38","-6375,0","6571,62","21622,0","21703,15","81,15","69,99",0
42,34,"21703,15","-6345,0","8351,18","23709,33","23658,31","-51,02","25,73",0
43,35,"23658,31","-5745,0","3565,08","21478,39","21592,82","114,43","179,96",0
44,36,"21592,82","-5885,0","5374,48","21082,3","21045,98","-36,32","70,18",0
45,37,"21045,98","-5775,0","4640,44","19911,42","19910,93","-0,49","100,54",0
46,38,"19910,93","-5920,0","5954,01","19944,94","20008,84","63,9","248,16",0
47,39,"20008,84","-5915,0","8032,2","22126,04","22074,75","-51,29","192,96",0
